year,player_id,player_name,team,sold_price,sold_price_in_cr,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,base_price_in_cr,base_price,auction_result,id_source
2023,230193,Matthew Wade,Gujarat Titans,24000000.0,2.4,905500000.0,90.55,44500000.0,4.45,Retained,0.0,1.0,,,sold,from auction file
2023,481896,Mohammed Shami,Gujarat Titans,62500000.0,6.25,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,537119,Mohit Sharma,Gujarat Titans,5000000.0,0.5,905500000.0,90.55,44500000.0,4.45,New,0.0,0.0,,,sold,from auction file
2023,1182529,Noor Ahmad,Gujarat Titans,3000000.0,0.3,905500000.0,90.55,44500000.0,4.45,Retained,0.0,1.0,,,sold,from auction file
2023,820691,Odean Smith,Gujarat Titans,5000000.0,0.5,905500000.0,90.55,44500000.0,4.45,New,0.0,1.0,,,sold,from auction file
2023,279545,Pradeep Sangwan,Gujarat Titans,2000000.0,0.2,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,1048739,R Sai Kishore,Gujarat Titans,30000000.0,3.0,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,423838,Rahul Tewatia,Gujarat Titans,90000000.0,9.0,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,793463,Rashid Khan,Gujarat Titans,150000000.0,15.0,905500000.0,90.55,44500000.0,4.45,Retained,0.0,1.0,,,sold,from auction file
2023,1151288,Sai Sudharsan,Gujarat Titans,2000000.0,0.2,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,1079848,Shivam Mavi,Gujarat Titans,60000000.0,6.0,905500000.0,90.55,44500000.0,4.45,New,0.0,0.0,0.4,4000000.0,sold,from auction file
2023,1070173,Shubman Gill,Gujarat Titans,80000000.0,8.0,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,529436,Srikar Bharat,Gujarat Titans,12000000.0,1.2,905500000.0,90.55,44500000.0,4.45,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1131570,Urvil Patel,Gujarat Titans,2000000.0,0.2,905500000.0,90.55,44500000.0,4.45,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,477021,Vijay Shankar,Gujarat Titans,14000000.0,1.4,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,279810,Wriddhiman Saha,Gujarat Titans,19000000.0,1.9,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,1159720,Yash Dayal,Gujarat Titans,32000000.0,3.2,905500000.0,90.55,44500000.0,4.45,Retained,0.0,0.0,,,sold,from auction file
2023,276298,Andre Russell,Kolkata Knight Riders,160000000.0,16.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,1.0,,,sold,from auction file
2023,1079839,Anukul Roy,Kolkata Knight Riders,2000000.0,0.2,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,221140,David Wiese,Kolkata Knight Riders,10000000.0,1.0,933500000.0,93.35,16500000.0,1.65,New,0.0,1.0,,,sold,from auction file
2023,1312645,Harshit Rana,Kolkata Knight Riders,2000000.0,0.2,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,1083033,Kulwant Khejroliya,Kolkata Knight Riders,2000000.0,0.2,933500000.0,93.35,16500000.0,1.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,536936,Litton Das,Kolkata Knight Riders,5000000.0,0.5,933500000.0,93.35,16500000.0,1.65,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2023,493773,Lockie Ferguson,Kolkata Knight Riders,100000000.0,10.0,933500000.0,93.35,16500000.0,1.65,New,1.0,1.0,,,sold,from auction file
2023,398506,Mandeep Singh,Kolkata Knight Riders,5000000.0,0.5,933500000.0,93.35,16500000.0,1.65,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2023,1048813,Narayan Jagadeesan,Kolkata Knight Riders,9000000.0,0.9,933500000.0,93.35,16500000.0,1.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,604527,Nitish Rana,Kolkata Knight Riders,80000000.0,8.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,974087,Rahmanullah Gurbaz,Kolkata Knight Riders,5000000.0,0.5,933500000.0,93.35,16500000.0,1.65,New,1.0,1.0,,,sold,from auction file
2023,723105,Rinku Singh,Kolkata Knight Riders,5500000.0,0.55,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,56143,Shakib Al Hasan,Kolkata Knight Riders,15000000.0,1.5,933500000.0,93.35,16500000.0,1.65,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2023,475281,Shardul Thakur,Kolkata Knight Riders,107500000.0,10.75,933500000.0,93.35,16500000.0,1.65,New,1.0,0.0,,,sold,from auction file
2023,642519,Shreyas Iyer,Kolkata Knight Riders,122500000.0,12.25,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,230558,Sunil Narine,Kolkata Knight Riders,60000000.0,6.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,1.0,,,sold,from auction file
2023,1350792,Suyash Sharma,Kolkata Knight Riders,2000000.0,0.2,933500000.0,93.35,16500000.0,1.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,232364,Tim Southee,Kolkata Knight Riders,15000000.0,1.5,933500000.0,93.35,16500000.0,1.65,Retained,0.0,1.0,,,sold,from auction file
2023,376116,Umesh Yadav,Kolkata Knight Riders,20000000.0,2.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,1209292,Vaibhav Arora,Kolkata Knight Riders,6000000.0,0.6,933500000.0,93.35,16500000.0,1.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1108375,Varun Chakravarthy,Kolkata Knight Riders,120000000.0,12.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,851403,Venkatesh Iyer,Kolkata Knight Riders,80000000.0,8.0,933500000.0,93.35,16500000.0,1.65,Retained,0.0,0.0,,,sold,from auction file
2023,31107,Amit Mishra,Lucknow Super Giants,5000000.0,0.5,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2023,694211,Avesh Khan,Lucknow Super Giants,100000000.0,10.0,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,1151270,Ayush Badoni,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,826901,Daniel Sams,Lucknow Super Giants,7500000.0,0.75,914500000.0,91.45,35500000.0,3.55,New,0.0,1.0,0.75,7500000.0,sold,from auction file
2023,497121,Deepak Hooda,Lucknow Super Giants,57500000.0,5.75,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,390484,Jaydev Unadkat,Lucknow Super Giants,5000000.0,0.5,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2023,422108,KL Rahul,Lucknow Super Giants,170000000.0,17.0,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,1246518,Karan Sharma,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,424377,Krishnappa Gowtham,Lucknow Super Giants,9000000.0,0.9,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,471342,Krunal Pandya,Lucknow Super Giants,82500000.0,8.25,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,348056,Kyle Mayers,Lucknow Super Giants,5000000.0,0.5,914500000.0,91.45,35500000.0,3.55,Retained,0.0,1.0,,,sold,from auction file
2023,532856,Manan Vohra,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,325012,Marcus Stoinis,Lucknow Super Giants,100000000.0,10.0,914500000.0,91.45,35500000.0,3.55,Retained,0.0,1.0,,,sold,from auction file
2023,351588,Mark Wood,Lucknow Super Giants,75000000.0,7.5,914500000.0,91.45,35500000.0,3.55,Retained,0.0,1.0,,,sold,from auction file
2023,1292563,Mayank Yadav,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,1132005,Mohsin Khan,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,793447,Naveen-ul-Haq,Lucknow Super Giants,5000000.0,0.5,914500000.0,91.45,35500000.0,3.55,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2023,604302,Nicholas Pooran,Lucknow Super Giants,160000000.0,16.0,914500000.0,91.45,35500000.0,3.55,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2023,956871,Prerak Mankad,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,379143,Quinton de Kock,Lucknow Super Giants,67500000.0,6.75,914500000.0,91.45,35500000.0,3.55,Retained,0.0,1.0,,,sold,from auction file
2023,1175441,Ravi Bishnoi,Lucknow Super Giants,40000000.0,4.0,914500000.0,91.45,35500000.0,3.55,Retained,0.0,0.0,,,sold,from auction file
2023,677077,Romario Shepherd,Lucknow Super Giants,5000000.0,0.5,914500000.0,91.45,35500000.0,3.55,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2023,232292,Swapnil Singh,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1070196,Yash Thakur,Lucknow Super Giants,4500000.0,0.45,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1206052,Yudhvir Charak,Lucknow Super Giants,2000000.0,0.2,914500000.0,91.45,35500000.0,3.55,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1206039,Akash Madhwal,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1148776,Arjun Tendulkar,Mumbai Indians,3000000.0,0.3,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1244751,Arshad Khan,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1076713,Cameron Green,Mumbai Indians,175000000.0,17.5,949500000.0,94.95,500000.0,0.05,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2023,1070665,Dewald Brevis,Mumbai Indians,30000000.0,3.0,949500000.0,94.95,500000.0,0.05,Retained,0.0,1.0,,,sold,from auction file
2023,595954,Duan Jansen,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,New,0.0,1.0,0.2,2000000.0,sold,from auction file
2023,1175423,Hrithik Shokeen,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,720471,Ishan Kishan,Mumbai Indians,152500000.0,15.25,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,272477,Jason Behrendorff,Mumbai Indians,7500000.0,0.75,949500000.0,94.95,500000.0,0.05,New,1.0,1.0,,,sold,from auction file
2023,625383,Jasprit Bumrah,Mumbai Indians,120000000.0,12.0,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,774223,Jhye Richardson,Mumbai Indians,15000000.0,1.5,949500000.0,94.95,500000.0,0.05,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2023,669855,Jofra Archer,Mumbai Indians,80000000.0,8.0,949500000.0,94.95,500000.0,0.05,Retained,0.0,1.0,,,sold,from auction file
2023,1159843,Kumar Kartikeya,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1151273,Nehal Wadhera,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,32966,Piyush Chawla,Mumbai Indians,5000000.0,0.5,949500000.0,94.95,500000.0,0.05,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2023,1350770,Raghav Goyal,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1079470,Ramandeep Singh,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,34102,Rohit Sharma,Mumbai Indians,160000000.0,16.0,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1131607,Shams Mulani,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,446507,Suryakumar Yadav,Mumbai Indians,80000000.0,8.0,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,1170265,Tilak Varma,Mumbai Indians,17000000.0,1.7,949500000.0,94.95,500000.0,0.05,Retained,0.0,0.0,,,sold,from auction file
2023,892749,Tim David,Mumbai Indians,82500000.0,8.25,949500000.0,94.95,500000.0,0.05,Retained,0.0,1.0,,,sold,from auction file
2023,595978,Tristan Stubbs,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,Retained,0.0,1.0,,,sold,from auction file
2023,732293,Vishnu Vinod,Mumbai Indians,2000000.0,0.2,949500000.0,94.95,500000.0,0.05,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1125976,Arshdeep Singh,Punjab Kings,40000000.0,4.0,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,1125958,Atharva Taide,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,527292,Baltej Singh,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,342619,Bhanuka Rajapaksa,Punjab Kings,5000000.0,0.5,828000000.0,82.8,122000000.0,12.2,Retained,0.0,1.0,,,sold,from auction file
2023,340854,Harpreet Bhatia,Punjab Kings,4000000.0,0.4,828000000.0,82.8,122000000.0,12.2,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1168641,Harpreet Brar,Punjab Kings,38000000.0,3.8,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,721867,Jitesh Sharma,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,297433,Jonny Bairstow,Punjab Kings,67500000.0,6.75,828000000.0,82.8,122000000.0,12.2,Retained,0.0,1.0,,,sold,from auction file
2023,550215,Kagiso Rabada,Punjab Kings,92500000.0,9.25,828000000.0,82.8,122000000.0,12.2,Retained,0.0,1.0,,,sold,from auction file
2023,403902,Liam Livingstone,Punjab Kings,115000000.0,11.5,828000000.0,82.8,122000000.0,12.2,Retained,0.0,1.0,,,sold,from auction file
2023,1349361,Mohit Rathee,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,826915,Nathan Ellis,Punjab Kings,7500000.0,0.75,828000000.0,82.8,122000000.0,12.2,Retained,0.0,1.0,,,sold,from auction file
2023,1161024,Prabhsimran Singh,Punjab Kings,6000000.0,0.6,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,1064812,Rahul Chahar,Punjab Kings,52500000.0,5.25,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,1292502,Raj Angad Bawa,Punjab Kings,20000000.0,2.0,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,290727,Rishi Dhawan,Punjab Kings,5500000.0,0.55,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,662973,Sam Curran,Punjab Kings,185000000.0,18.5,828000000.0,82.8,122000000.0,12.2,New,0.0,1.0,,,sold,from auction file
2023,719719,Shahrukh Khan,Punjab Kings,90000000.0,9.0,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,28235,Shikhar Dhawan,Punjab Kings,82500000.0,8.25,828000000.0,82.8,122000000.0,12.2,Retained,0.0,0.0,,,sold,from auction file
2023,1273859,Shivam Singh,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,299572,Sikandar Raza,Punjab Kings,5000000.0,0.5,828000000.0,82.8,122000000.0,12.2,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2023,1155262,Vidwath Kaverappa,Punjab Kings,2000000.0,0.2,828000000.0,82.8,122000000.0,12.2,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1287067,Abdul Basith,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,379504,Adam Zampa,Rajasthan Royals,15000000.0,1.5,916500000.0,91.65,33500000.0,3.35,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2023,722597,Akash Vashisht,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1119026,Devdutt Padikkal,Rajasthan Royals,77500000.0,7.75,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1175488,Dhruv Jurel,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,698315,Donovan Ferreira,Rajasthan Royals,5000000.0,0.5,916500000.0,91.65,33500000.0,3.35,New,0.0,1.0,0.2,2000000.0,sold,from auction file
2023,391485,Jason Holder,Rajasthan Royals,57500000.0,5.75,916500000.0,91.65,33500000.0,3.35,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2023,303669,Joe Root,Rajasthan Royals,10000000.0,1.0,916500000.0,91.65,33500000.0,3.35,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2023,308967,Jos Buttler,Rajasthan Royals,100000000.0,10.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,1.0,,,sold,from auction file
2023,777537,KC Cariappa,Rajasthan Royals,3000000.0,0.3,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1083030,KM Asif,Rajasthan Royals,3000000.0,0.3,916500000.0,91.65,33500000.0,3.35,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2023,1163695,Kuldeep Sen,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1206495,Kuldip Yadav,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1339031,Kunal Singh Rathore,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,528067,Murugan Ashwin,Rajasthan Royals,2000000.0,0.2,916500000.0,91.65,33500000.0,3.35,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,700167,Navdeep Saini,Rajasthan Royals,26000000.0,2.6,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,906783,Obed McCoy,Rajasthan Royals,7500000.0,0.75,916500000.0,91.65,33500000.0,3.35,Retained,0.0,1.0,,,sold,from auction file
2023,917159,Prasidh Krishna,Rajasthan Royals,100000000.0,10.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,26421,R Ashwin,Rajasthan Royals,50000000.0,5.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1079434,Riyan Parag,Rajasthan Royals,38000000.0,3.8,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,425943,Sanju Samson,Rajasthan Royals,140000000.0,14.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,670025,Shimron Hetmyer,Rajasthan Royals,85000000.0,8.5,916500000.0,91.65,33500000.0,3.35,Retained,0.0,1.0,,,sold,from auction file
2023,277912,Trent Boult,Rajasthan Royals,80000000.0,8.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,1.0,,,sold,from auction file
2023,1151278,Yashasvi Jaiswal,Rajasthan Royals,40000000.0,4.0,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,430246,Yuzvendra Chahal,Rajasthan Royals,65000000.0,6.5,916500000.0,91.65,33500000.0,3.35,Retained,0.0,0.0,,,sold,from auction file
2023,1176959,Akash Deep,Royal Challengers Bangalore,2000000.0,0.2,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1123073,Anuj Rawat,Royal Challengers Bangalore,34000000.0,3.4,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1350765,Avinash Singh,Royal Challengers Bangalore,6000000.0,0.6,932500000.0,93.25,17500000.0,1.75,New,0.0,0.0,,,sold,from auction file
2023,308251,David Willey,Royal Challengers Bangalore,20000000.0,2.0,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,30045,Dinesh Karthik,Royal Challengers Bangalore,55000000.0,5.5,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,44828,Faf du Plessis,Royal Challengers Bangalore,70000000.0,7.0,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,959759,Finn Allen,Royal Challengers Bangalore,8000000.0,0.8,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,325026,Glenn Maxwell,Royal Challengers Bangalore,110000000.0,11.0,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,390481,Harshal Patel,Royal Challengers Bangalore,107500000.0,10.75,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1350761,Himanshu Sharma,Royal Challengers Bangalore,2000000.0,0.2,932500000.0,93.25,17500000.0,1.75,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,288284,Josh Hazlewood,Royal Challengers Bangalore,77500000.0,7.75,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,30288,Karn Sharma,Royal Challengers Bangalore,5000000.0,0.5,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,853265,Mahipal Lomror,Royal Challengers Bangalore,9500000.0,0.95,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1057399,Manoj Bhandage,Royal Challengers Bangalore,2000000.0,0.2,932500000.0,93.25,17500000.0,1.75,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,940973,Mohammed Siraj,Royal Challengers Bangalore,70000000.0,7.0,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1339027,Rajan Kumar,Royal Challengers Bangalore,7000000.0,0.7,932500000.0,93.25,17500000.0,1.75,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,823703,Rajat Patidar,Royal Challengers Bangalore,2000000.0,0.2,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,461632,Reece Topley,Royal Challengers Bangalore,19000000.0,1.9,932500000.0,93.25,17500000.0,1.75,New,0.0,1.0,0.75,7500000.0,sold,from auction file
2023,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,24000000.0,2.4,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,326017,Siddarth Kaul,Royal Challengers Bangalore,7500000.0,0.75,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,1048867,Sonu Yadav,Royal Challengers Bangalore,2000000.0,0.2,932500000.0,93.25,17500000.0,1.75,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,1083851,Suyash Prabhudessai,Royal Challengers Bangalore,3000000.0,0.3,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,253802,Virat Kohli,Royal Challengers Bangalore,150000000.0,15.0,932500000.0,93.25,17500000.0,1.75,Retained,0.0,0.0,,,sold,from auction file
2023,784379,Wanindu Hasaranga,Royal Challengers Bangalore,107500000.0,10.75,932500000.0,93.25,17500000.0,1.75,Retained,0.0,1.0,,,sold,from auction file
2023,897549,Will Jacks,Royal Challengers Bangalore,32000000.0,3.2,932500000.0,93.25,17500000.0,1.75,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2023,1175485,Abdul Samad,Sunrisers Hyderabad,40000000.0,4.0,884500000.0,88.45,65500000.0,6.55,Retained,0.0,0.0,,,sold,from auction file
2023,1070183,Abhishek Sharma,Sunrisers Hyderabad,65000000.0,6.5,884500000.0,88.45,65500000.0,6.55,Retained,0.0,0.0,,,sold,from auction file
2023,244497,Adil Rashid,Sunrisers Hyderabad,20000000.0,2.0,884500000.0,88.45,65500000.0,6.55,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2023,600498,Aiden Markram,Sunrisers Hyderabad,26000000.0,2.6,884500000.0,88.45,65500000.0,6.55,Retained,0.0,1.0,,,sold,from auction file
2023,530812,Akeal Hosein,Sunrisers Hyderabad,10000000.0,1.0,884500000.0,88.45,65500000.0,6.55,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2023,851261,Anmolpreet Singh,Sunrisers Hyderabad,2000000.0,0.2,884500000.0,88.45,65500000.0,6.55,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2023,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,42000000.0,4.2,884500000.0,88.45,65500000.0,6.55,Retained,0.0,0.0,,,sold,from auction file
2023,974175,Fazalhaq Farooqi,Sunrisers Hyderabad,5000000.0,0.5,884500000.0,88.45,65500000.0,6.55,Retained,0.0,1.0,,,sold,from auction file
2023,823509,Glenn Phillips,Sunrisers Hyderabad,15000000.0,1.5,884500000.0,88.45,65500000.0,6.55,Retained,0.0,1.0,,,sold,from auction file
2023,911707,Harry Brook,Sunrisers Hyderabad,132500000.0,13.25,884500000.0,88.45,65500000.0,6.55,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2023,436757,Heinrich Klaasen,Sunrisers Hyderabad,52500000.0,5.25,884500000.0,88.45,65500000.0,6.55,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2023,1122918,Kartik Tyagi,Sunrisers Hyderabad,40000000.0,4.0,884500000.0,88.45,65500000.0,6.55,Retained,0.0,0.0,,,sold,from auction file
2023,696401,Marco Jansen,Sunrisers Hyderabad,42000000.0,4.2,884500000.0,88.45,65500000.0,6.55,Retained,0.0,1.0,,,sold,from auction file
2023,398438,Mayank Agarwal,Sunrisers Hyderabad,82500000.0,8.25,884500000.0,88.45,65500000.0,6.55,New,0.0,0.0,1.0,10000000.0,sold,from auction file
