year,player_name,player_id,base_price_in_cr,base_price_in_usd,status,source_text
2020,Tom Banton,877051,1,,sold,Tom Banton (Base price INR 1 crore) sold to Kolkata Knight Riders for INR 1 crore
2020,Fabian Allen,670013,0.5,,sold,Fabian Allen (Base price INR 50 lakh) sold to Sunrisers Hyderabad for INR 50 lakh
2020,Chris Jordan,288992,0.75,,sold,Chris Jordan (Base price INR 75 lakh) sold to Kings XI Punjab for INR 3 crore
2020,Kane Richardson,272262,1.5,,sold,Kane Richardson (Base price INR 1.5 crore) sold to Royal Challengers Bangalore for INR 4 crore
2020,Oshane Thomas,914567,0.5,,sold,Oshane Thomas (Base price INR 50 lakh) sold to Rajasthan Royals for INR 50 lakh
2020,Pravin Tambe,587152,0.2,,sold,Pravin Tambe (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2020,Tarjinder Singh Dhillon,1079860,0.2,,sold,Tarjinder Singh Dhillon (Base price INR 20 lakh) sold to Kings XI punjab for INR 20 lakh
2020,Abdul Samad,1175485,0.2,,sold,Abdul Samad (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2020,Aniruddha Joshi,420644,0.2,,sold,Aniruddha Joshi (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2020,Balwant Rai Singh,1210280,0.2,,sold,Balwant Rai Singh (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2020,Sanjay Yadav,1048841,0.2,,sold,Sanjay Yadav (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2020,Mohit Sharma,537119,0.5,,sold,Mohit Sharma (Base price INR 50 lakh) sold to Delhi Capitals for INR 50 lakh
2020,Pavan Deshpande,422104,0.2,,sold,Pavan Deshpande (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 20 lakh
2020,Prabhsimran Singh,1161024,0.2,,sold,Prabhsimran Singh (Base price INR 20 lakh) sold to Kings XI Punjab for INR 55 lakh
2020,Tushar Deshpande,822553,0.2,,sold,Tushar Deshpande (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh
2020,R Sai Kishore,1048739,0.2,,sold,R Sai Kishore (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2020,Digvijay Deshmukh,1206410,0.2,,sold,Digvijay Deshmukh (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2020,Marcus Stoinis,325012,1,,sold,Marcus Stoinis (Base price INR 1 crore) sold to Delhi Capitals for INR 4.8 crore
2020,Dale Steyn,47492,2,,sold,Dale Steyn (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 2 crore
2020,Andrew Tye,459508,1,,sold,Andrew Tye (Base price INR 1 crore) sold to Rajasthan Royals for INR 1 crore
2020,Lalit Yadav,930189,0.2,,sold,Lalit Yadav (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh
2020,Shahbaz Ahmed,1159711,0.2,,sold,Shahbaz Ahmed (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 20 lakh
2020,Mohsin Khan,1081140,0.2,,sold,Mohsin Khan (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2020,Nikhil Naik,554700,0.2,,sold,Nikhil Naik (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2020,Tom Curran,550235,1,,sold,Tom Curran (Base price INR 1 crore) sold to Rajasthan Royals for INR 1 crore
2020,Isuru Udana,328026,0.5,,sold,Isuru Udana (Base price INR 50 lakh) sold to Royal Challengers Bangalore for INR 50 lakh
2020,Hanuma Vihari,452044,0.5,,unsold,Hanuma Vihari (Base price INR 50 lakh)
2020,Cheteshwar Pujara,32540,0.5,,unsold,Cheteshwar Pujara (Base price INR 50 lakh)
2020,Yusuf Pathan,32498,1,,unsold,Yusuf Pathan (Base price INR 1 crore)
2020,Colin de Grandhomme,55395,0.75,,unsold,Colin de Grandhomme (Base price INR 75 lakh)
2020,Stuart Binny,27223,0.5,,unsold,Stuart Binny (Base price INR 50 lakh)
2020,Heinrich Klaasen,436757,0.5,,unsold,Heinrich Klaasen (Base price INR 50 lakh)
2020,Mushfiqur Rahim,56029,0.75,,unsold,Mushfiqur Rahim (Base price INR 75 lakh)
2020,Naman Ojha,32102,0.5,,unsold,Naman Ojha (Base price INR 50 lakh)
2020,Kusal Perera,300631,0.5,,unsold,Kusal Perera (Base price INR 50 lakh)
2020,Shai Hope,581379,0.5,,unsold,Shai Hope (Base price INR 50 lakh)
2020,Tim Southee,232364,1,,unsold,Tim Southee (Base price INR 1 crore)
2020,Ish Sodhi,559066,0.75,,unsold,Ish Sodhi (Base price INR 75 lakh)
2020,Adam Zampa,379504,1.5,,unsold,Adam Zampa (Base price INR 1.5 crore)
2020,Hayden Walsh,443263,0.5,,unsold,Hayden Walsh (Base price INR 50 lakh)
2020,Zahir Khan,712219,0.5,,unsold,Zahir Khan (Base price INR 50 lakh)
2020,Manjot Kalra,1079842,0.2,,unsold,Manjot Kalra (Base price INR 20 lakh)
2020,Rohan Kadam,777739,0.2,,unsold,Rohan Kadam (Base price INR 20 lakh)
2020,Harpreet Singh,340854,0.2,,unsold,Harpreet Singh (Base price INR 20 lakh)
2020,Daniel Sams,826901,0.2,,unsold,Daniel Sams (Base price INR 20 lakh)
2020,Shahrukh Khan,719719,0.2,,unsold,Shahrukh Khan (Base price INR 20 lakh)
2020,Kedar Devdhar,340063,0.2,,unsold,Kedar Devdhar (Base price INR 20 lakh)
2020,KS Bharat,529436,0.2,,unsold,KS Bharat (Base price INR 20 lakh)
2020,Ankush Bains,604534,0.2,,unsold,Ankush Bains (Base price INR 20 lakh)
2020,Vishnu Vinod,732293,0.2,,unsold,Vishnu Vinod (Base price INR 20 lakh)
2020,Kulwant Khejroliya,1083033,0.2,,unsold,Kulwant Khejroliya (Base price INR 20 lakh)
2020,Riley Meredith,961713,0.4,,unsold,Riley Meredith (Base price INR 40 lakh)
2020,Midhun Sudhesan,1131619,0.2,,unsold,Midhun Sudhesan (Base price INR 20 lakh)
2020,Noor Ahmad,1182529,0.3,,unsold,Noor Ahmad (Base price INR 30 lakh)
2020,KC Cariappa,777537,0.2,,unsold,KC Cariappa (Base price INR 20 lakh)
2020,Evin Lewis,431901,1,,unsold,Evin Lewis (Base price INR 1 crore)
2020,Manoj Tiwary,35565,0.5,,unsold,Manoj Tiwary (Base price INR 50 lakhs)
2020,Colin Ingram,45705,0.5,,unsold,Colin Ingram (Base price INR 50 lakh)
2020,Martin Guptill,226492,1,,unsold,Martin Guptill (Base price INR 1 crore)
2020,Carlos Brathwaite,457249,0.5,,unsold,Carlos Brathwaite (Base price INR 50 lakh)
2020,Andile Phehlukwayo,540316,0.5,,unsold,Andile Phehlukwayo (Base price INR 50 lakh)
2020,Colin Munro,232359,1,,unsold,Colin Munro (Base price INR 1 crore)
2020,Rishi Dhawan,290727,0.5,,unsold,Rishi Dhawan (Base price INR 50 lakh)
2020,Ben Cutting,230371,0.75,,unsold,Ben Cutting (Base price INR 75 lakh)
2020,Anrich Nortje,481979,0.5,,unsold,Anrich Nortje (Base price INR 50 lakh)
2020,Barinder Sran,537126,0.5,,unsold,Barinder Sran (Base price INR 50 lakh)
2020,Mark Wood,351588,0.5,,unsold,Mark Wood (Base price INR 50 lakh)
2020,Alzarri Joseph,670031,0.5,,unsold,Alzarri Joseph (Base price INR 50 lakh)
2020,Mustafizur Rahman,330902,1,,unsold,Mustafizur Rahman (Base price INR 1 crore)
2020,Adam Milne,450860,0.5,,unsold,Adam Milne (Base price INR 50 lakh)
2020,Ayush Badoni,1151270,0.2,,unsold,Ayush Badoni (Base price INR 20 lakh)
2020,Praveen Dubey,777515,0.2,,unsold,Praveen Dubey (Base price INR 20 lakh)
2020,Aryan Juyal,1130300,0.2,,unsold,Aryan Juyal (Base price INR 20 lakh)
2020,Kuldeep Sen,1163695,0.2,,unsold,Kuldeep Sen (Base price INR 20 lakh)
2020,Matt Henry,506612,0.5,,unsold,Matt Henry (Base price INR 50 lakh)
2020,Sean Abbott,398666,0.75,,unsold,Sean Abbott (Base price INR 75 lakh)
2020,Jason Holder,391485,0.75,,unsold,Jason Holder (Base price INR 75 lakh)
2020,Sumit Kumar,1159734,0.2,,unsold,Sumit Kumar (Base price INR 20 lakh)
2020,Shams Mulani,1131607,0.2,,unsold,Shams Mulani (Base price INR 20 lakh)
2020,Rahul Shukla,390547,0.2,,unsold,Rahul Shukla (Base price INR 20 lakh)
2020,James Pattinson,272465,1,,unsold,James Pattinson (Base price INR 1 crore)
2020,Yudhvir Singh,1206052,0.2,,unsold,Yudhvir Singh (Base price INR 20 lakh)
2020,Sujit Nayak,477057,0.2,,unsold,Sujit Nayak (Base price INR 20 lakh)
2020,Nathan Ellis,826915,0.2,,unsold,Nathan Ellis (Base price INR 20 lakh)
2020,Kesrick Williams,450075,0.5,,unsold,Kesrick Williams (Base price INR 50 lakh)
2020,Vaibhav Arora,1209292,0.2,,unsold,Vaibhav Arora (Base price INR 20 lakh)
2020,Saurabh Dubey,340017,0.2,,unsold,Saurabh Dubey (Base price INR 20 lakh)
2020,Liam Plunkett,19264,1,,unsold,Liam Plunkett (Base price INR 1 crore)
2020,R Vinay Kumar,35731,1,,unsold,R Vinay Kumar (Base price INR 1 crore)
2021,Chris Morris,439952,0.75,,sold,Chris Morris (Base price INR 75 lac) sold to Rajasthan Royals for INR 16.25 crore
2021,Kyle Jamieson,625960,0.75,,sold,Kyle Jamieson (Base price INR 75 lac) sold to Royal Challengers Bangalore for INR 15 crore
2021,Glenn Maxwell,325026,2,,sold,Glenn Maxwell (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 14.25 crore
2021,Jhye Richardson,774223,1.5,,sold,Jhye Richardson (Base price INR 1.50 crore) sold to Punjab Kings for INR 14 crore
2021,Krishnappa Gowtham,424377,0.2,,sold,Krishnappa Gowtham (Base price INR 20 lac) sold to Chennai Super Kings for 9.25 crore
2021,Riley Meredith,961713,0.4,,sold,Riley Meredith (Base price INR 40 lac) sold to Punjab Kings for INR 8 crore
2021,Moeen Ali,8917,2,,sold,Moeen Ali (Base price INR 2 crore) sold to Chennai Super Kings for INR 7 crore
2021,Adam Milne,450860,0.5,,sold,Adam Milne (Base price INR 50 lac) sold to Mumbai Indians for INR 3.20 crore
2021,Dawid Malan,325026,1.5,,sold,Dawid Malan (Base price INR 1.50 crore) sold to Punjab Kings for INR 1.50 crore
2021,Shivam Dube,714451,0.5,,sold,Shivam Dube (Base price INR 50 lac) sold to Rajasthan Royals for INR 4.40 crore
2021,Shakib Al Hasan,56143,2,,sold,Shakib Al Hasan (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 3.20 crore
2021,Steven Smith,267192,2,,sold,Steven Smith (Base price INR 2 crore) sold to Delhi Capitals for INR 2.20 crore
2021,Mustafizur Rahman,330902,1,,sold,Mustafizur Rahman (Base price INR 1 crore) sold to Rajasthan Royals for INR 1 crore
2021,Nathan Coulter-Nile,261354,1.5,,sold,Nathan Coulter-Nile (Base price INR 1.50 crore) sold to Mumbai Indians for INR 5 crore
2021,Umesh Yadav,376116,1,,sold,Umesh Yadav (Base price INR 1 crore) sold to Delhi Capitals for INR 1 crore
2021,Piyush Chawla,32966,0.5,,sold,Piyush Chawla (Base price INR 50 lac) sold to Mumbai Indians for INR 2.40 crore
2021,Sachin Baby,432783,0.2,,sold,Sachin Baby (Base price INR 20 lac) sold to Royal Challengers Bangalore for INR 20 lac
2021,Rajat Patidar,823703,0.2,,sold,Rajat Patidar (Base price INR 20 lac) sold to Royal Challengers Bangalore for INR 20 lac
2021,Ripal Patel,1201520,0.2,,sold,Ripal Patel (Base price INR 20 lac) sold to Delhi Capitals for INR 20 lac
2021,Shahrukh Khan,719719,0.2,,sold,Shahrukh Khan (Base price INR 20 lac) sold to Punjab Kings for INR 5.25 crore
2021,Daniel Christian,4864,0.75,,sold,Daniel Christian (Base price INR 75 lac) sold to Royal Challengers Bangalore for INR 4.80 crore
2021,Vishnu Vinod,732293,0.2,,sold,Vishnu Vinod (Base price INR 20 lac) sold to Delhi Capitals for INR 20 lac
2021,Sheldon Jackson,237696,0.2,,sold,Sheldon Jackson (Base price INR 20 lac) sold to Kolkata Knight Riders for INR 20 lac
2021,Mohammed Azharuddeen,940733,0.2,,sold,Mohammed Azharuddeen (Base price INR 20 lac) sold to Royal Challengers Bangalore for INR 20 lac
2021,Lukman Meriwala,573930,0.2,,sold,Lukman Meriwala (Base price INR 20 lac) sold to Delhi Capitals for INR 20 lac
2021,Chetan Sakariya,1131754,0.2,,sold,Chetan Sakariya (Base price INR 20 lac) sold to Rajasthan Royals for 1.20 crore
2021,M Siddharth,1151286,0.2,,sold,M Siddharth (Base price INR 20 lac) sold to Delhi Capitals for INR 20 lac
2021,Jagadeesha Suchith,527663,0.2,,sold,Jagadeesha Suchith (Base price INR 20 lac) sold to Sunrisers Hyderabad for INR 30 lac
2021,KC Cariappa,777537,0.2,,sold,KC Cariappa (Base price INR 20 lac) sold to Rajasthan Royals for INR 20 lac
2021,Cheteshwar Pujara,32540,0.5,,sold,Cheteshwar Pujara (Base price INR 50 lac) sold to Chennai Super Kings for INR 50 lac
2021,Tom Curran,550235,1.5,,sold,Tom Curran (Base price INR 1.50 crore) sold to Delhi Capitals for INR 5.25 crore
2021,Moises Henriques,5961,1,,sold,Moises Henriques (Base price INR 1 crore) sold to Punjab Kings for INR 4.20 crore
2021,Jalaj Saxena,237199,0.3,,sold,Jalaj Saxena (Base price INR 30 lac) sold to Punjab Kings for INR 30 lac
2021,Utkarsh Singh,1081437,0.2,,sold,Utkarsh Singh (Base price INR 20 lac) sold to Punjab Kings for INR 20 lac
2021,Vaibhav Arora,1209292,0.2,,sold,Vaibhav Arora (Base price INR 20 lac) sold to Kolkata Knight Riders for INR 20 lac
2021,Fabian Allen,670013,0.75,,sold,Fabian Allen (Base price INR 75 lac) sold to Sunrisers Hyderabad for INR 75 lac
2021,Liam Livingstone,403902,0.75,,sold,Liam Livingstone (Base price INR 75 lac) sold to Rajasthan Royals for INR 75 lac
2021,Suyash Prabhudessai,1083851,0.2,,sold,Suyash Prabhudessai (Base price INR 20 lac) sold to Royal Challengers Bangalore for INR 20 lac
2021,KS Bharat,529436,0.2,,sold,KS Bharat (Base price INR 20 lac) sold to Royal Challengers Bangalore for INR 20 lac
2021,Harishankar Reddy,1131755,0.2,,sold,Harishankar Reddy (Base price INR 20 lac) sold to Chennai Super Kings for INR 20 lac
2021,Kuldip Yadav,1206495,0.2,,sold,Kuldip Yadav (Base price INR 20 lac) sold to Rajasthan Royals for INR 20 lac
2021,James Neesham,355269,0.5,,sold,James Neesham (Base price INR 50 lac) sold to Mumbai Indians for INR 50 lac
2021,Yudhvir Singh,1206052,0.2,,sold,Yudhvir Singh (Base price INR 20 lac) sold to Mumbai Indians for INR 20 lac
2021,Bhagath Verma,1252050,0.2,,sold,Bhagath Verma (Base price INR 20 lac) sold to Chennai Super Kings for INR 20 lac
2021,Marco Jansen,696401,0.2,,sold,Marco Jansen (Base price INR 20 lac) sold to Mumbai Indians for INR 20 lac
2021,Saurabh Kumar,627214,0.2,,sold,Saurabh Kumar (Base price INR 20 lac) sold to Punjab Kings for INR 20 lac
2021,Karun Nair,398439,0.5,,sold,Karun Nair (Base price INR 50 lac) sold to Kolkata Knight Riders for INR 50 lac
2021,Kedar Jadhav,290716,2,,sold,Kedar Jadhav (Base price INR 2 crore) sold to Sunrisers Hyderabad for INR 2 crore
2021,Sam Billings,297628,2,,sold,Sam Billings (Base price 2 crore) sold to Delhi Capitals for INR 2 crore
2021,Mujeeb Ur Rahman,974109,1.5,,sold,Mujeeb Ur Rahman (Base price INR 1.50 crore) sold to Sunrisers Hyderabad for INR 1.50 crore
2021,Harbhajan Singh,29264,2,,sold,Harbhajan Singh (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 2 crore
2021,C Hari Nishanth,1048847,0.2,,sold,C Hari Nishanth (Base price INR 20 lac) sold to Chennai Super Kings for INR 20 lac
2021,Ben Cutting,230371,0.75,,sold,Ben Cutting (Base price INR 75 lac) sold to Kolkata Knight Riders for INR 75 lac
2021,Venkatesh Iyer,851403,0.2,,sold,Venkatesh Iyer (Base price INR 20 lac) sold to Kolkata Knight Riders for INR 20 lac
2021,Pawan Negi,530773,0.5,,sold,Pawan Negi (Base price INR 50 lac) sold to Kolkata Knight Riders for INR 50 lac
2021,Akash Singh,1175458,0.2,,sold,Akash Singh (Base price INR 20 lac) sold to Rajasthan Royals for INR 20 lac
2021,Arjun Tendulkar,1148776,0.2,,sold,Arjun Tendulkar (Base price INR 20 lac) sold to Mumbai Indians for INR 20 lac
2021,Alex Hales,249866,1.5,,unsold,Alex Hales (Base price INR 1.50 crore)
2021,Jason Roy,298438,2,,unsold,Jason Roy (Base price INR 2 crore)
2021,Evin Lewis,431901,1,,unsold,Evin Lewis (Base price INR 1 crore)
2021,Aaron Finch,5334,1,,unsold,Aaron Finch (Base price INR 1 crore)
2021,Hanuma Vihari,452044,1,,unsold,Hanuma Vihari (Base price INR 1 crore)
2021,Glenn Phillips,823509,0.5,,unsold,Glenn Phillips (Base price 50 lac)
2021,Alex Carey,326434,1.5,,unsold,Alex Carey (Base price 1.50 crore)
2021,Kusal Perera,300631,0.5,,unsold,Kusal Perera (Base price INR 50 lac)
2021,Sheldon Cottrell,495551,1,,unsold,Sheldon Cottrell (Base price INR 1 crore)
2021,Adil Rashid,244497,1.5,,unsold,Adil Rashid (Base price INR 1.50 crore)
2021,Rahul Sharma,272994,0.5,,unsold,Rahul Sharma (base price INR 50 lac)
2021,Ish Sodhi,559066,0.5,,unsold,Ish Sodhi (Base price INR 50 lac)
2021,Qais Ahmad,914171,0.5,,unsold,Qais Ahmad (Base price 50 lac)
2021,Himanshu Rana,816599,0.2,,unsold,Himanshu Rana (Base price INR 20 lac)
2021,Gahlaut Singh,604612,0.2,,unsold,Gahlaut Singh (Base price INR 20 lac)
2021,Atit Sheth,652361,0.2,,unsold,Atit Sheth (Base price INR 20 lac)
2021,Himmat Singh,805235,0.2,,unsold,Himmat Singh (Base price INR 20 lac)
2021,Vishnu Solanki,604593,0.2,,unsold,Vishnu Solanki (Base price INR 20 lac)
2021,Ayush Badoni,1151270,0.2,,unsold,Ayush Badoni (Base price INR 20 lac)
2021,Vivek Singh,604573,0.2,,unsold,Vivek Singh (Base price INR 20 lac)
2021,Avi Barot,398519,0.2,,unsold,Avi Barot (Base price INR 20 lac)
2021,Kedar Devdhar,340063,0.2,,unsold,Kedar Devdhar (Base price INR 20 lac)
2021,Ankit Rajpoot,591650,0.3,,unsold,Ankit Rajpoot (Base price INR 30 lac)
2021,Mujtaba Yousuf,1175484,0.2,,unsold,Mujtaba Yousuf (Base price INR 20 lac)
2021,Kuldeep Sen,1163695,0.2,,unsold,Kuldeep Sen (Base price INR 20 lac)
2021,Tushar Deshpande,822553,0.2,,unsold,Tushar Deshpande (Base price INR 20 lac)
2021,Karanveer Singh,322535,0.2,,unsold,Karanveer Singh (Base price INR 20 lac)
2021,Sandeep Lamichhane,960361,0.4,,unsold,Sandeep Lamichhane (Base price INR 40 lac)
2021,Sudhesan Midhun,1131619,0.2,,unsold,Sudhesan Midhun (Base price INR 20 lac)
2021,Tejas Baroka,1082859,0.2,,unsold,Tejas Baroka (Base price INR 20 lac)
2021,Rovman Powell,820351,0.5,,unsold,Rovman Powell (Base price INR 50 lac)
2021,Shaun Marsh,6683,1.5,,unsold,Shaun Marsh (Base price INR 1.50 crore)
2021,Corey Anderson,277662,0.75,,unsold,Corey Anderson (Base price INR 75 lac)
2021,Devon Conway,379140,0.5,,unsold,Devon Conway (Base price INR 50 lac)
2021,Darren Bravo,277472,0.75,,unsold,Darren Bravo (Base price INR 75 lac)
2021,Rassie van der Dussen,337790,0.5,,unsold,Rassie van der Dussen (Base price INR 50 lac)
2021,Martin Guptill,226492,0.5,,unsold,Martin Guptill (Base price INR 50 lac)
2021,Gurkeerat Singh,537124,0.5,,unsold,Gurkeerat Singh (Base price INR 50 lac)
2021,Marnus Labuschagne,787987,1,,unsold,Marnus Labuschagne (Base price INR 1 crore)
2021,Varun Aaron,360911,0.5,,unsold,Varun Aaron (Base price INR 50 lac)
2021,Oshane Thomas,914567,0.5,,unsold,Oshane Thomas (Base price INR 50 lac)
2021,Mohit Sharma,537119,0.5,,unsold,Mohit Sharma (Base price INR 50 lac)
2021,Billy Stanlake,533042,1,,unsold,Billy Stanlake (Base price INR 1 crore)
2021,Mitchell McClenaghan,319439,0.5,,unsold,Mitchell McClenaghan (Base price INR 50 lac)
2021,Jason Behrendorff,272477,1,,unsold,Jason Behrendorff (Base price INR 1 crore)
2021,Naveen Ul Haq,793447,0.5,,unsold,Naveen Ul Haq (Base price INR 50 lac)
2021,Karan Sharma,1246518,0.2,,unsold,Karan Sharma (Base price INR 20 lac)
2021,KL Shrijith,778241,0.2,,unsold,KL Shrijith (Base price INR 20 lac)
2021,Ben Dwarshuis,679567,0.3,,unsold,Ben Dwarshuis (Base price INR 30 lac)
2021,G Periyasamy,1194932,0.3,,unsold,G Periyasamy (Base price INR 30 lac)
2021,Thisara Perera,233514,0.5,,unsold,Thisara Perera (Base price INR 50 lac)
2021,Ben McDermott,603410,0.5,,unsold,Ben McDermott (Base price INR 50 lac)
2021,Matthew Wade,230193,1,,unsold,Matthew Wade (Base price INR 1 crore)
2021,Sean Abbott,398666,0.5,,unsold,Sean Abbott (Base price INR 50 lac)
2021,Siddhesh Lad,422342,0.2,,unsold,Siddhesh Lad (Base price INR 20 lac)
2021,Tajinder Singh,1079860,0.2,,unsold,Tajinder Singh (Base price INR 20 lac)
2021,Prerak Mankad,956871,0.2,,unsold,Prerak Mankad (Base price INR 20 lac)
2021,Josh Inglis,662235,0.2,,unsold,Josh Inglis (Base price INR 20 lac)
2021,Simarjeet Singh,1159722,0.2,,unsold,Simarjeet Singh (Base price INR 20 lac)
2021,Scott Kuggeleijn,539548,0.5,,unsold,Scott Kuggeleijn (Base price INR 50 lac)
2021,Wayne Parnell,265564,0.5,,unsold,Wayne Parnell (Base price INR 50 lac)
2021,Reece Topley,461632,0.5,,unsold,Reece Topley (Base price INR 50 lac)
2021,Chris Green,787073,0.3,,unsold,Chris Green (Base price INR 30 lac)
2021,Isuru Udana,328026,0.5,,unsold,Isuru Udana (Base price INR 50 lac)
2021,George Linde,481875,0.5,,unsold,George Linde (Base price INR 50 lac)
2021,Chaitanya Bishnoi,628217,0.2,,unsold,Chaitanya Bishnoi (Base price INR 20 lac)
2021,Ajay Dev Goud,1153626,0.2,,unsold,Ajay Dev Goud (Base price INR 20 lac)
2021,Jack Wildermuth,570854,0.5,,unsold,Jack Wildermuth (Base price INR 50 lac)
2021,Harsh Tyagi,1081444,0.2,,unsold,Harsh Tyagi (Base price INR 20 lac)
2021,Gerald Coetzee,596010,0.2,,unsold,Gerald Coetzee (Base price INR 20 lac)
2021,Tim David,892749,0.2,,unsold,Tim David (Base price INR 20 lac)
2021,Pratyush Singh,717205,0.2,,unsold,Pratyush Singh (Base price INR 20 lac)
2024,Rovman Powell,820351,1,,sold,"Rovman Powell (Base price INR 1 crore) sold to Rajasthan Royals for INR 7.4 crore (USD 892,000 approx)"
2024,Harry Brook,911707,2,,sold,"Harry Brook (Base price INR 2 crore) sold to Delhi Capitals for INR 4 crore (USD 482,000 approx)"
2024,Travis Head,530011,2,,sold,"Travis Head (Base price INR 2 crore) sold to Sunrisers Hyderabad for INR 6.8 crore (USD 819,000 approx)"
2024,Wanindu Hasaranga,784379,1.5,,sold,"Wanindu Hasaranga (Base price INR 1.5 crore) sold to Sunrisers Hyderabad for INR 1.5 crore (USD 181,000 approx)"
2024,Rachin Ravindra,959767,0.5,,sold,"Rachin Ravindra (Base price INR 50 lakh) sold to CSK for INR 1.8 crore (USD 217,000 approx)"
2024,Shardul Thakur,475281,2,,sold,"Shardul Thakur (Base price INR 2 crore) sold to CSK for INR 4 crore (USD 482,000 approx)"
2024,Azmatullah Omarzai,819429,0.5,,sold,"Azmatullah Omarzai (Base price INR 50 lakh) sold to Gujarat Titans for INR 50 lakh (USD 60,000 approx)"
2024,Pat Cummins,489889,2,,sold,"Pat Cummins (Base price INR 2 crore) sold to Sunrisers Hyderabad for INR 20.50 crore (USD 2,470,000 approx)"
2024,Gerald Coetzee,596010,2,,sold,"Gerald Coetzee (Base price INR 2 crore) sold to Mumbai Indians for INR 5 crore (USD 602,000 approx)"
2024,Harshal Patel,390481,2,,sold,"Harshal Patel (Base price INR 2 crore) sold to Punjab Kings for 11.75 crore (USD 1,412,000 approx)"
2024,Daryl Mitchell,381743,1,,sold,"Daryl Mitchell (Base price INR 1 crore) sold to CSK for INR 14 crore (USD 1,687,000 approx)"
2024,Chris Woakes,247235,2,,sold,"Chris Woakes (Base price INR 2 crore) sold to Punjab Kings for INR 4.2 crore (USD 506,000 approx)"
2024,Tristan Stubbs,595978,0.5,,sold,"Tristan Stubbs (Base price INR 50 lakh) sold to Delhi Capitals for INR 50 lakh (USD 60,000 approx)"
2024,KS Bharat,529436,0.5,,sold,"KS Bharat (Base price INR 50 lakh) sold to KKR for INR 50 lakh (USD 60,000 approx)"
2024,Chetan Sakariya,1131754,0.5,,sold,"Chetan Sakariya (Base price INR 50 lakh) sold to KKR for INR 50 lakh (USD 60,000 approx)"
2024,Alzarri Joseph,670031,1,,sold,"Alzarri Joseph (Base price INR 1 crore) sold to RCB for 11.5 crore (USD 1,386,000 approx)"
2024,Umesh Yadav,376116,2,,sold,"Umesh Yadav (Base price INR 2 crore) sold to Gujarat Titans for 5.8 crore (USD 697,000 approx)"
2024,Shivam Mavi,1079848,0.5,,sold,"Shivam Mavi (Base price INR 50 lakh) sold to LSG for 6.4 crore (USD 771,000 approx)"
2024,Mitchell Starc,311592,2,,sold,"Mitchell Starc (Base price INR 2 crore) sold to KKR for 24.75 crore (USD 2,982,000 approx)"
2024,Jaydev Unadkat,390484,0.5,,sold,"Jaydev Unadkat (Base price INR 50 lakh) sold to Sunrisers Hyderabad for INR 1.6 crore (USD 193,000 approx)"
2024,Dilshan Madushanka,793007,0.5,,sold,"Dilshan Madushanka (Base price INR 50 lakh) sold to Mumbai Indians for INR 4.6 crore (USD 554,000 approx)"
2024,Shubham Dubey,1252585,0.2,,sold,"Shubham Dubey (Base price INR 20 lakh) sold to Rajasthan Royals for INR 5.8 crore (USD 697,000 approx)"
2024,Sameer Rizvi,1175489,0.2,,sold,"Sameer Rizvi (Base price INR 20 lakh) sold to CSK for 8.4 crore (USD 1,120,000 approx)"
2024,Angkrish Raghuvanshi,1292495,0.2,,sold,"Angkrish Raghuvanshi (Base price INR 20 lakh) sold to KKR for INR 20 lakh (USD 24,100 approx)"
2024,Arshin Kulkarni,1403153,0.2,,sold,"Arshin Kulkarni (Base price INR 20 lakh) sold to LSG for INR 20 lakh (USD 24,100 approx)"
2024,Shahrukh Khan,719719,0.4,,sold,"Shahrukh Khan (Base price INR 40 lakh) sold to Gujarat Titans for INR 7.4 crore (USD 892,000 approx)"
2024,Ramandeep Singh,1079470,0.2,,sold,"Ramandeep Singh (Base price INR 20 lakh) sold to KKR for INR 20 lakh (USD 24,100 approx)"
2024,Tom Kohler-Cadmore,470633,0.4,,sold,"Tom Kohler-Cadmore (Base price INR 40 lakh) sold to Rajasthan Royals for INR 40 lakh (USD 48,200 approx)"
2024,Ricky Bhui,642531,0.2,,sold,"Ricky Bhui (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh (USD 24,100 approx)"
2024,Kumar Kushagra,1207295,0.2,,sold,"Kumar Kushagra (Base price INR 20 lakh) sold to Delhi Capitals for INR 7.2 crore (USD 867,500 approx)"
