year,player_name,player_id,base_price_in_cr,base_price_usd,status,source_text
2022,Jimmy Neesham,355269.0,1.5,,sold,Jimmy Neesham (Base price INR 1.5 crore) sold to Rajasthan Royals for INR 1.5 crore
2022,Umesh Yadav,376116.0,2.0,,sold,Umesh Yadav (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 2 crore
2022,Mohammad Nabi,25913.0,1.0,,sold,Mohammad Nabi (Base price INR 1 crore) sold to Kolkata Knight Riders for INR 1 crore
2022,Shubham Garhwal,1287019.0,0.2,,sold,Shubham Garhwal (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Arjun Tendulkar,1148776.0,0.2,,sold,Arjun Tendulkar (Base price INR 20 lakh) sold to Mumbai Indians for INR 30 lakh
2022,K Bhagath Varma,1252050.0,0.2,,sold,K Bhagath Varma (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Hrithik Shokeen,1175423.0,0.2,,sold,Hrithik Shokeen (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2022,Ramesh Kumar,1299848.0,0.2,,sold,Ramesh Kumar (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2022,Varun Aaron,360911.0,0.5,,sold,Varun Aaron (Base price INR 50 lakh) sold to Gujarat Titans for INR 50 lakh
2022,Kuldip Yadav,1206495.0,0.2,,sold,Kuldip Yadav (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Benny Howell,211748.0,0.4,,sold,Benny Howell (Base price INR 40 lakh) sold to Punjab Kings for INR 40 lakh
2022,Rahul Buddhi,1212693.0,0.2,,sold,Rahul Buddhi (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2022,Tim Southee,232364.0,1.5,,sold,Tim Southee (Base price INR 1.5 crore) sold to Kolkata Knight Riders for INR 1.5 crore
2022,Gurkeerat Singh,537124.0,0.5,,sold,Gurkeerat Singh (Base price INR 50 lakh) sold to Gujarat Titans for INR 50 lakh
2022,Bhanuka Rajapaksa,342619.0,0.5,,sold,Bhanuka Rajapaksa (Base price INR 50 lakh) sold to Punjab Kings for INR 50 lakh
2022,Tejas Baroka,1082859.0,0.2,,sold,Tejas Baroka (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Mayank Yadav,1292563.0,0.2,,sold,Mayank Yadav (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 20 lakh
2022,Dhruv Jurel,1175488.0,0.2,,sold,Dhruv Jurel (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Atharva Taide,1125958.0,0.2,,sold,Atharva Taide (Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh
2022,Ramandeep Singh,1079470.0,0.2,,sold,Ramandeep Singh (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2022,Fazalhaq Farooqi,974175.0,0.5,,sold,Fazalhaq Farooqi (Base price INR 50 lakh) sold to Sunrisers Hyderabad for INR 50 lakh
2022,Nathan Ellis,826915.0,0.75,,sold,Nathan Ellis (Base price INR 75 lakh) sold to Punjab Kings for INR 75 lakh
2022,Tim Seifert,625964.0,0.5,,sold,Tim Seifert (Base price INR 50 lakh) sold to Delhi Capitals for INR 50 lakh
2022,Glenn Phillips,823509.0,1.5,,sold,Glenn Phillips (Base price INR 1.5 crore) sold to Sunrisers Hyderabad for INR 1.5 crore
2022,Karun Nair,398439.0,0.5,,sold,Karun Nair (Base price INR 50 lakh) sold to Rajasthan Royals for INR 1.4 crore
2022,Evin Lewis,431901.0,2.0,,sold,Evin Lewis (Base price INR 2 crore) sold to Lucknow Super Giants for INR 2 crore
2022,Alex Hales,249866.0,1.5,,sold,Alex Hales (Base price INR 1.5 crore) sold to Kolkata Knight Riders for INR 1.5 crore
2022,Kuldeep Sen,1163695.0,0.2,,sold,Kuldeep Sen (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Karn Sharma,30288.0,0.5,,sold,Karn Sharma (Base price INR 50 lakh) sold to Rajasthan Royals for INR 50 lakh
2022,Lungi Ngidi,542023.0,0.5,,sold,Lungi Ngidi (Base price INR 50 lakh) sold to Delhi Capitals for INR 50 lakh
2022,Chris Jordan,288992.0,2.0,,sold,Chris Jordan (Base price INR 2 crore) sold to Chennai Super Kings for INR 3.6 crore
2022,Vishnu Vinod,732293.0,0.2,,sold,Vishnu Vinod (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 50 lakh
2022,N Jagadeesan,1048813.0,0.2,,sold,N Jagadeesan (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Anmolpreet Singh,851261.0,0.2,,sold,Anmolpreet Singh (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2022,C Hari Nishaanth,1048847.0,0.2,,sold,C Hari Nishaanth (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Matthew Wade,230193.0,2.0,,sold,Matthew Wade (Base price INR 2 crore) sold to Gujarat Titans for INR 2.4 crore
2022,Wriddhiman Saha,279810.0,1.0,,sold,Wriddhiman Saha (Base price INR 1 crore) sold to Gujarat Titans for INR 1.9 crore
2022,Sam Billings,297628.0,2.0,,sold,Sam Billings (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 2 crore
2022,David Miller,321777.0,1.0,,sold,David Miller (Base price INR 1 crore) sold to Gujarat Titans for INR 3 crore
2022,Anunay Singh,1159816.0,0.2,,sold,Anunay Singh (Base price INR 20 lakh) sold to Rajasthan Royals for INR 20 lakh
2022,Ashok Sharma,1299879.0,0.2,,sold,Ashok Sharma (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 55 lakh
2022,Ansh Patel,1216149.0,0.2,,sold,Ansh Patel (Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh
2022,Mohammad Arshad Khan,1244751.0,0.2,,sold,Mohammad Arshad Khan (Base price INR 20 lakh) sold to Mumbai Indians for INR 20 lakh
2022,Saurabh Dubey,1206492.0,0.2,,sold,Saurabh Dubey (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2022,Baltej Dhanda,527292.0,0.2,,sold,Baltej Dhanda (Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh
2022,Karan Sharma,1246518.0,0.2,,sold,Karan Sharma (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 20 lakh
2022,Kyle Mayers,348056.0,0.5,,sold,Kyle Mayers (Base price INR 50 lakh) sold to Lucknow Super Giants for INR 50 lakh
2022,Shashank Singh,377534.0,0.2,,sold,Shashank Singh (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2022,Pratham Singh,1083464.0,0.2,,sold,Pratham Singh (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2022,Writtick Chatterjee,699493.0,0.2,,sold,Writtick Chatterjee (Base price INR 20 lakh) sold to Punjab KIngs for INR 20 lakh
2022,Pradeep Sangwan,279545.0,0.2,,sold,Pradeep Sangwan (Base price INR 20 lakh) sold to Gujarat Titans for INR 20 lakh
2022,Abhijeet Tomar,1081183.0,0.2,,sold,Abhijeet Tomar (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 40 lakh
2022,R Samarth,474512.0,0.2,,sold,R Samarth (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2022,Chamika Karunaratne,623695.0,0.5,,sold,Chamika Karunaratne (Base price INR 50 lakh) sold to Kolkata Knight Riders for INR 50 lakh
2022,Baba Indrajith,477069.0,0.2,,sold,Baba Indrajith (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2022,Aneeshwar Gautam,1292513.0,0.2,,sold,Aneeshwar Gautam (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 20 lakh
2022,Ayush Badoni,1151270.0,0.2,,sold,Ayush Badoni (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 20 lakh
2022,Riley Meredith,961713.0,1.0,,sold,Riley Meredith (Base price INR 1 crore) sold to Mumbai Indians at INR 1 crore
2022,Alzarri Joseph,670031.0,0.75,,sold,Alzarri Joseph (Base price INR 75 lakh) sold to Gujarat Titans for 2.4 crore
2022,Sean Abbott,398666.0,0.75,,sold,Sean Abbott (Base price INR 75 lakh) sold to Sunrisers Hyderabad for INR 2.4 crore
2022,Prashant Solanki,1252337.0,0.2,,sold,Prashant Solanki (Base price INR 20 lakh) sold to Chennai Super Kings for INR 1.2 crore
2022,Chama Milind,604616.0,0.2,,sold,Chama Milind (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 25 lakh
2022,Mohsin Khan,1132005.0,0.2,,sold,Mohsin Khan (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 20 lakh
2022,Rasikh Salam Dar,1161489.0,0.2,,sold,Rasikh Salam Dar (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2022,Mukesh Choudhary,1125688.0,0.2,,sold,Mukesh Choudhary (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Vaibhav Arora,1209292.0,0.2,,sold,Vaibhav Arora (Base price INR 20 lakh) sold to Punjab Kings for INR 2 crore
2022,Suyash Prabhudessai,1083851.0,0.2,,sold,Suyash Prabhudessai (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 30 lakh
2022,Prerak Mankad,956871.0,0.2,,sold,Prerak Mankad (Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh
2022,Praveen Dubey,777515.0,0.2,,sold,Praveen Dubey (Base price INR 20 lakh) sold to Delhi Capitals for INR 50 lakh
2022,Tim David,892749.0,0.4,,sold,Tim David (Base price INR 40 lakh) sold to Mumbai Indians for INR 8.25 crore
2022,Subhranshu Senapati,1059577.0,0.2,,sold,Subhranshu Senapati (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Adam Milne,450860.0,1.5,,sold,Adam Milne (Base price INR 1.5 crore) sold to Chennai Super Kings for INR 1.9 crore
2022,Tymal Mills,459257.0,1.0,,sold,Tymal Mills (Base price INR 1 crore) sold to Mumbai Indians for 1.5 crore
2022,Obed McCoy,906783.0,0.75,,sold,Obed McCoy (Base price INR 75 lakh) sold to Rajasthan Royals for INR 75 lakh
2022,Jason Behrendorff,272477.0,0.75,,sold,Jason Behrendorff (Base price INR 75 lakh) sold to Royal Challengers Bangalore for INR 75 lakh
2022,Romario Shepherd,677077.0,0.75,,sold,Romario Shepherd (Base price INR 75 lakh) sold to Sunrisers Hyderabad for INR 7.75 crore
2022,Mitchell Santner,502714.0,1.0,,sold,Mitchell Santner (Base price INR 1 crore) sold to Chennai Super Kings for INR 1.9 crore
2022,Daniel Sams,826901.0,1.0,,sold,Daniel Sams (Base price INR 1 crore) sold to Mumbai Indians for 2.6 crore
2022,Sherfane Rutherford,914541.0,1.0,,sold,Sherfane Rutherford (Base price INR 1 crore) sold to Royal Challengers Bangalore for INR 1 crore
2022,Dwaine Pretorius,327830.0,0.5,,sold,Dwaine Pretorius (Base price INR 50 lakh) sold to Chennai Super Kings for INR 50 lakh
2022,Rishi Dhawan,290727.0,0.5,,sold,Rishi Dhawan (Base price INR 50 lakh) sold to Punjab Kings for INR 55 lakh
2022,Jofra Archer,669855.0,2.0,,sold,Jofra Archer (Base price INR 2 crore) sold to Mumbai Indians for INR 8 crore
2022,Rovman Powell,820351.0,0.75,,sold,Rovman Powell (Base price INR 75 lakh) sold to Delhi Capitals for INR 2.8 crore
2022,Devon Conway,379140.0,1.0,,sold,Devon Conway (Base price INR 1 crore) sold to Chennai Super Kings for INR 1 crore
2022,Finn Allen,959759.0,0.5,,sold,Finn Allen (Base price INR 50 lakh) sold to Royal Challengers Bangalore for INR 80 lakh
2022,Simarjeet Singh,1159722.0,0.2,,sold,Simarjeet Singh (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Yash Dayal,1159720.0,0.2,,sold,Yash Dayal (Base price INR 20 lakh) sold to Gujarat Titans for INR 3.2 crore
2022,Rajvardhan Hangargekar,1175429.0,0.3,,sold,Rajvardhan Hangargekar (Base price INR 30 lakh) sold to Chennai Super Kings for INR 1.5 crore
2022,Raj Bawa,1292502.0,0.2,,sold,Raj Bawa (Base price INR 20 lakh) sold to Punjab Kings for INR 2 crore
2022,Sanjay Yadav,1048841.0,0.2,,sold,Sanjay Yadav (Base price INR 20 lakh) sold to Mumbai Indians for INR 50 lakh
2022,Darshan Nalkande,1111917.0,0.2,,sold,Darshan Nalkande (Base price INR 20 lakh) sold to Gujarat Titans for INR 20 lakh
2022,Anukul Roy,1079839.0,0.2,,sold,Anukul Roy (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 20 lakh
2022,Mahipal Lomror,853265.0,0.4,,sold,Mahipal Lomror (Base price INR 40 lakh) sold to Royal Challengers Bangalore for INR 95 lakh
2022,Tilak Varma,1170265.0,0.2,,sold,Tilak Varma (Base price INR 20 lakh) sold to Mumbai Indians for 1.7 crore
2022,Yash Dhull,1292498.0,0.2,,sold,Yash Dhull (Base price INR 20 lakh) sold to Delhi Capitals for INR 50 lakh
2022,Ripal Patel,1201520.0,0.2,,sold,Ripal Patel (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh
2022,Lalit Yadav,930189.0,0.2,,sold,Lalit Yadav (Base price INR 20 lakh) sold to Delhi Capitals for INR 65 lakh
2022,Manan Vohra,532856.0,0.2,,sold,Manan Vohra (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 20 lakh
2022,Rinku Singh,723105.0,0.2,,sold,Rinku Singh (Base price INR 20 lakh) sold to Kolkata Knight Riders for INR 55 lakh
2022,Maheesh Theekshana,1138316.0,0.5,,sold,Maheesh Theekshana (Base price INR 50 lakh) sold to Chennai Super Kings for for INR 70 lakh
2022,Shahbaz Nadeem,31872.0,0.5,,sold,Shahbaz Nadeem (Base price INR 50 lakh) sold to Lucknow Super Giants for INR 50 lakh
2022,Mayank Markande,1081442.0,0.5,,sold,Mayank Markande (Base price INR 50 lakh) sold to Mumbai Indians for INR 65 lakh
2022,Jaydev Unadkat,390484.0,0.75,,sold,Jaydev Unadkat (Base price INR 75 lakh) sold to Mumbai Indians for 1.3 crore
2022,Navdeep Saini,700167.0,0.75,,sold,Navdeep Saini (Base price INR 75 lakh) sold to Rajasthan Royals for INR 2.6 crore
2022,Sandeep Sharma,438362.0,0.5,,sold,Sandeep Sharma (Base price INR 50 lakh) sold to Punjab Kings for INR 50 lakh
2022,Chetan Sakariya,1131754.0,0.5,,sold,Chetan Sakariya (Base price INR 50 lakh) sold to Delhi Capitals for INR 4.2 crore
2022,Dushmantha Chameera,552152.0,0.5,,sold,Dushmantha Chameera (Base price INR 50 lakh) sold to Lucknow Super Giants for INR 2 crore
2022,Khaleel Ahmed,942645.0,0.5,,sold,Khaleel Ahmed (Base price INR 50 lakh) sold to Delhi Capitals for INR 5.25 crore
2022,Krishnappa Gowtham,424377.0,0.5,,sold,Krishnappa Gowtham (Base price INR 50 lakh) sold to Lucknow Super Giants for INR 90 lakh
2022,Shivam Dube,714451.0,0.5,,sold,Shivam Dube (Base price INR 50 lakh) sold to Chennai Super Kings for INR 4 crore
2022,Marco Jansen,696401.0,0.5,,sold,Marco Jansen (Base price INR 50 lakh) sold to Sunrisers Hyderabad for INR 4.2 crore
2022,Odean Smith,820691.0,1.0,,sold,Odean Smith (Base price INR 1 crore) sold to Punjab Kings for INR 6 crore
2022,Vijay Shankar,477021.0,0.5,,sold,Vijay Shankar (Base price INR 50 lakh) sold to Gujarat Titans for INR 1.4 crore
2022,Jayant Yadav,447587.0,1.0,,sold,Jayant Yadav (Base price INR 1 crore) sold to Gujarat Titans for INR 1.7 crore
2022,Dominic Drakes,906749.0,0.75,,sold,Dominic Drakes (Base price INR 75 lakh) sold to Gujarat Titans for INR 1.1 crore
2022,Liam Livingstone,403902.0,1.0,,sold,Liam Livingstone (Base price INR 1 crore) sold to Punjab Kings for INR 11.5 crore
2022,Mandeep Singh,398506.0,0.5,,sold,Mandeep Singh (Base price INR 50 lakh) sold to Delhi Capitals for INR 1.1 crore
2022,Ajinkya Rahane,277916.0,1.0,,sold,Ajinkya Rahane (Base price INR 1 crore) sold to Kolkata Knight Riders for INR 1 crore
2022,Aiden Markram,600498.0,1.0,,sold,Aiden Markram (Base price INR 1 crore) sold to Sunrisers Hyderabad for INR 2.6 crore
2022,R Sai Kishore,1048739.0,0.2,,sold,R Sai Kishore (Base price INR 20 lakh) sold to Gujarat Titans for INR 3 crore
2022,Jagadeesha Suchith,527663.0,0.2,,sold,Jagadeesha Suchith (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2022,Shreyas Gopal,344580.0,0.2,,sold,Shreyas Gopal (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 75 lakh
2022,KC Cariappa,777537.0,0.2,,sold,KC Cariappa (Base price INR 20 lakh) sold to Rajasthan Royals for INR 30 lakh
2022,Murugan Ashwin,528067.0,0.2,,sold,Murugan Ashwin (Base price INR 20 lakh) sold to Mumbai Indians for INR 1.6 crore
2022,Noor Ahmad,1182529.0,0.3,,sold,Noor Ahmad (Base price INR 30 lakh) sold to Gujarat Titans for INR 30 lakh
2022,Ankit Rajpoot,591650.0,0.2,,sold,Ankit Rajpoot (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 50 lakh
2022,Tushar Deshpande,822553.0,0.2,,sold,Tushar Deshpande (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Ishan Porel,967603.0,0.2,,sold,Ishan Porel (Base price INR 20 lakh) sold to Punjab Kings for INR 25 lakh
2022,Avesh Khan,694211.0,0.2,,sold,Avesh Khan (Base price INR 20 lakh) sold to Lucknow Super Giants for INR 10 crore
2022,KM Asif,1083030.0,0.2,,sold,KM Asif (Base price INR 20 lakh) sold to Chennai Super Kings for INR 20 lakh
2022,Akash Deep,1176959.0,0.2,,sold,Akash Deep (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 20 lakh
2022,Kartik Tyagi,1122918.0,0.2,,sold,Kartik Tyagi (Base price INR 20 lakh) sold to Sunrisers Hyderabad sold to for INR 4 crore
2022,Basil Thampi,732291.0,0.3,,sold,Basil Thampi (Base price INR 30 lakh) sold to Mumbai Indians for INR 30 lakh
2022,Jitesh Sharma,721867.0,0.2,,sold,Jitesh Sharma (Base price INR 20 lakh) sold to Punjab Kings for INR 20 lakh
2022,Sheldon Jackson,237696.0,0.3,,sold,Sheldon Jackson (Base price INR 30 lakh) sold to Kolkata Knight Riders for INR 60 lakh
2022,Prabhsimran Singh,1161024.0,0.2,,sold,Prabhsimran Singh (Base price INR 20 lakh) sold to Punjab Kings for INR 60 lakh
2022,Anuj Rawat,1123073.0,0.2,,sold,Anuj Rawat (Base price INR 20 lakh) sold to Royal Challengers Bangalore for INR 3.4 crore
2022,KS Bharat,529436.0,0.2,,sold,KS Bharat (Base price INR 20 lakh) sold to Delhi Capitals for INR 2 crore
2022,Shahbaz Ahmed,1159711.0,0.3,,sold,Shahbaz Ahmed (Base price INR 30 lakh) sold to Royal Challengers Bangalore for INR 2.4 crore
2022,Harpreet Brar,1168641.0,0.2,,sold,Harpreet Brar (Base price INR 20 lakh) sold to Punjab Kings for INR 3.8 crore
2022,Kamlesh Nagarkoti,1070188.0,0.4,,sold,Kamlesh Nagarkoti (Base price INR 40 lakh) sold to Delhi Capitals for INR 1.1 crore
2022,Rahul Tewatia,423838.0,0.4,,sold,Rahul Tewatia (Base price INR 40 lakh) sold to Gujarat Titans for INR 9 crore
2022,Shivam Mavi,1079848.0,0.4,,sold,Shivam Mavi (Base price INR 40 lakh) sold to Kolkata Knight Riders for INR 7.25 crore
2022,Shahrukh Khan,719719.0,0.4,,sold,Shahrukh Khan (Base price INR 40 lakh) sold to Punjab Kings for INR 9 crore
2022,Sarfaraz Khan,642525.0,0.2,,sold,Sarfaraz Khan (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh
2022,Abhishek Sharma,1070183.0,0.2,,sold,Abhishek Sharma (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 6.5 crore
2022,Riyan Parag,1079434.0,0.3,,sold,Riyan Parag (Base price INR 30 lakh) sold to Rajasthan Royals for INR 3.8 crore
2022,Rahul Tripathi,446763.0,0.4,,sold,Rahul Tripathi (Base price INR 40 lakh) sold to Sunrisers Hyderabad for INR 8.5 crore
2022,Ashwin Hebbar,801019.0,0.2,,sold,Ashwin Hebbar (Base price INR 20 lakh) sold to Delhi Capitals for INR 20 lakh
2022,Dewald Brevis,1070665.0,0.2,,sold,Dewald Brevis (Base price INR 20 lakh) sold to Mumbai Indians for INR 3 crore
2022,Abhinav Manohar,778963.0,0.2,,sold,Abhinav Manohar (Base price INR 20 lakh) sold to Gujarat Titans for INR 2.6 crore
2022,Priyam Garg,1070180.0,0.2,,sold,Priyam Garg (Base price INR 20 lakh) sold to Sunrisers Hyderabad for INR 20 lakh
2022,Yuzvendra Chahal,430246.0,2.0,,sold,Yuzvendra Chahal (Base price INR 2 crore) sold to Rajasthan Royals for INR 6.5 crore
2022,Rahul Chahar,1064812.0,0.75,,sold,Rahul Chahar (Base price INR 75 lakh) sold to Punjab Kings for INR 5.25 crore
2022,Kuldeep Yadav,559235.0,1.0,,sold,Kuldeep Yadav (Base price INR 1 crore) sold to Delhi Capitals for INR 2 crore
2022,Mustafizur Rahman,330902.0,2.0,,sold,Mustafizur Rahman (Base price INR 2 crore) sold to Delhi Capitals for INR 2 crore
2022,Shardul Thakur,475281.0,2.0,,sold,Shardul Thakur (Base price INR 2 crore) sold to Delhi Capitals for INR 10.75 crore
2022,Bhuvneshwar Kumar,326016.0,2.0,,sold,Bhuvneshwar Kumar (Base price INR 2 crore) sold to Sunrisers Hyderabad for INR 4.2 crore
2022,Mark Wood,351588.0,2.0,,sold,Mark Wood (Base price INR 2 crore) sold to Lucknow Super Giants for INR 7.5 crore
2022,Josh Hazlewood,288284.0,2.0,,sold,Josh Hazlewood (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 7.75 crore
2022,Lockie Ferguson,493773.0,2.0,,sold,Lockie Ferguson (Base price INR 2 crore) sold to Gujarat Titans for INR 10 crore
2022,Prasidh Krishna,917159.0,1.0,,sold,Prasidh Krishna (Base price INR 1 crore) sold to Rajasthan Royals for INR 10 crore
2022,Deepak Chahar,447261.0,2.0,,sold,Deepak Chahar (Base price INR 2 crore) sold to Chennai Super Kings for INR 14 crore
2022,T Natarajan,802575.0,1.0,,sold,T Natarajan (Base price INR 1 crore) sold to Sunrisers Hyderabad for INR 4 crore
2022,Nicholas Pooran,604302.0,1.5,,sold,Nicholas Pooran (Base price INR 1.5 crore) sold to Sunrisers Hyderabad for INR 10.75 crore
2022,Dinesh Karthik,30045.0,2.0,,sold,Dinesh Karthik (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 5.5 crore
2022,Jonny Bairstow,297433.0,1.5,,sold,Jonny Bairstow (Base price INR 1.5 crore) sold to Punjab Kings for INR 6.75 crore
2022,Ishan Kishan,720471.0,2.0,,sold,Ishan Kishan (Base price INR 2 crore) sold to Mumbai Indians for INR 15.25 crore
2022,Ambati Rayudu,33141.0,2.0,,sold,Ambati Rayudu (Base price INR 2 crore) sold to Chennai Super Kings for INR 6.75 crore
2022,Mitchell Marsh,272450.0,2.0,,sold,Mitchell Marsh (Base price INR 2 crore) sold to Delhi Capitals for INR 6.5 crore
2022,Krunal Pandya,471342.0,2.0,,sold,Krunal Pandya (Base price INR 2 crore) sold to Lucknow Super Giants for INR 8.25 crore
2022,Washington Sundar,719715.0,1.5,,sold,Washington Sundar (Base price INR 1.5 crore) sold to Sunrisers Hyderabad for INR 8.75 crore
2022,Wanindu Hasaranga,784379.0,1.0,,sold,Wanindu Hasaranga (Base price INR 1 crore) sold to Royal Challengers Bangalore for INR 10.75 crore
2022,Deepak Hooda,497121.0,0.75,,sold,Deepak Hooda (Base price INR 75 lakh) sold to Lucknow Super Giants for INR 5.75 crore
2022,Harshal Patel,390481.0,2.0,,sold,Harshal Patel (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 10.75 crore
2022,Jason Holder,391485.0,1.5,,sold,Jason Holder (Base price INR 1.5 crore) sold to Lucknow Super Giants for INR 8.75 crore
2022,Nitish Rana,604527.0,1.0,,sold,Nitish Rana (Base price INR 1 crore) sold to Kolkata Knight Riders for INR 8 crore
2022,Dwayne Bravo,51439.0,2.0,,sold,Dwayne Bravo (Base price INR 2 crore) sold to Chennai Super Kings for INR 4.4 crore
2022,Devdutt Padikkal,1119026.0,2.0,,sold,Devdutt Padikkal (Base price INR 2 crore) sold to Rajasthan Royals for INR 7.75 crore
2022,Jason Roy,298438.0,2.0,,sold,Jason Roy (Base price INR 2 crore) sold to Gujarat Titans for INR 2 crore
2022,Robin Uthappa,35582.0,2.0,,sold,Robin Uthappa (Base price INR 2 crore) sold to Chennai Super Kings for INR 2 crore
2022,Shimron Hetmyer,670025.0,1.5,,sold,Shimron Hetmyer (Base price INR 1.5 crore) sold to Rajasthan Royals for INR 8.5 crore
2022,Manish Pandey,290630.0,1.0,,sold,Manish Pandey (Base price INR 1 crore) sold to Lucknow Super Giants for INR 4.6 crore
2022,David Warner,219889.0,2.0,,sold,David Warner (Base price INR 2 crore) sold to Delhi Capitals for INR 6.25 crore
2022,Quinton de Kock,379143.0,2.0,,sold,Quinton de Kock (Base price INR 2 crore) sold to Lucknow Super Giants for INR 6.75 crore
2022,Faf du Plessis,44828.0,2.0,,sold,Faf du Plessis (Base price INR 2 crore) sold to Royal Challengers Bangalore for INR 7 crore
2022,Mohammed Shami,481896.0,2.0,,sold,Mohammed Shami (Base price INR 2 crore) sold to Gujarat Titans for INR 6.25 crore
2022,Shreyas Iyer,642519.0,2.0,,sold,Shreyas Iyer (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 12.25 crore
2022,Trent Boult,277912.0,2.0,,sold,Trent Boult (Base price INR 2 crore) sold to Rajasthan Royals for INR 8 crore
2022,Kagiso Rabada,550215.0,2.0,,sold,Kagiso Rabada (Base price INR 2 crore) sold to Punjab Kings for INR 9.25 crore
2022,Pat Cummins,489889.0,2.0,,sold,Pat Cummins (Base price INR 2 crore) sold to Kolkata Knight Riders for INR 7.25 crore
2022,R Ashwin,26421.0,2.0,,sold,R Ashwin (Base price INR 2 crore) sold to Rajasthan Royals for INR 5 crore
2022,Shikhar Dhawan,28235.0,2.0,,sold,Shikhar Dhawan (Base price INR 2 crore) sold to Punjab Kings for INR 8.25 crore
2022,Akash Madhwal,1206039.0,0.2,,unsold,Akash Madhwal (Base price INR 20 lakh)
2022,Kulwant Khejroliya,1083033.0,0.2,,unsold,Kulwant Khejroliya (Base price INR 20 lakh)
2022,Rohan Kadam,777739.0,0.2,,unsold,Rohan Kadam (Base price INR 20 lakh)
2022,Khizer Dafedar,1083110.0,0.2,,unsold,Khizer Dafedar (Base price INR 20 lakh)
2022,Rohan Rana,1300768.0,0.2,,unsold,Rohan Rana (Base price INR 20 lakh)
2022,Duan Jansen,595954.0,0.2,,unsold,Duan Jansen (Base price INR 20 lakh)
2022,Chinntla  Readdi,1246438.0,0.2,,unsold,Chinntla Readdi (Base price INR 20 lakh)
2022,Bharat Sharma,1246449.0,0.2,,unsold,Bharat Sharma (Base price INR 20 lakh)
2022,Pratyush Singh,717205.0,0.2,,unsold,Pratyush Singh (Base price INR 20 lakh)
2022,Shubham Sharma,680045.0,0.2,,unsold,Shubham Sharma (Base price INR 20 lakh)
2022,Gerald Coetzee,596010.0,0.2,,unsold,Gerald Coetzee (Base price INR 20 lakh)
2022,Shivank Vashisht,1164186.0,0.2,,unsold,Shivank Vashisht (Base price INR 20 lakh)
