year,player_id,player_name,team,sold_price,sold_price_in_cr,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr
2021,1131755,Harishankar Reddy,Chennai Super Kings,2000000,0.2,824500000.0,82.45,25500000.0,2.55
2021,40618,Imran Tahir,Chennai Super Kings,10000000,1.0,824500000.0,82.45,25500000.0,2.55
2021,288284,Josh Hazlewood,Chennai Super Kings,20000000,2.0,824500000.0,82.45,25500000.0,2.55
2021,1252050,K Bhagath Varma,Chennai Super Kings,2000000,0.2,824500000.0,82.45,25500000.0,2.55
2021,424377,K Gowtham,Chennai Super Kings,92500000,9.25,824500000.0,82.45,25500000.0,2.55
2021,1083030,KM Asif,Chennai Super Kings,4000000,0.4,824500000.0,82.45,25500000.0,2.55
2021,30288,Karn Sharma,Chennai Super Kings,50000000,5.0,824500000.0,82.45,25500000.0,2.55
2021,542023,Lungi Ngidi,Chennai Super Kings,5000000,0.5,824500000.0,82.45,25500000.0,2.55
2021,28081,MS Dhoni,Chennai Super Kings,150000000,15.0,824500000.0,82.45,25500000.0,2.55
2021,502714,Mitchell Santner,Chennai Super Kings,5000000,0.5,824500000.0,82.45,25500000.0,2.55
2021,8917,Moeen Ali,Chennai Super Kings,70000000,7.0,824500000.0,82.45,25500000.0,2.55
2021,1048813,Narayan Jagadeesan,Chennai Super Kings,2000000,0.2,824500000.0,82.45,25500000.0,2.55
2021,1048739,R Sai Kishore,Chennai Super Kings,2000000,0.2,824500000.0,82.45,25500000.0,2.55
2021,234675,Ravindra Jadeja,Chennai Super Kings,70000000,7.0,824500000.0,82.45,25500000.0,2.55
2021,35582,Robin Uthappa,Chennai Super Kings,30000000,3.0,824500000.0,82.45,25500000.0,2.55
2021,1060380,Ruturaj Gaikwad,Chennai Super Kings,2000000,0.2,824500000.0,82.45,25500000.0,2.55
2021,662973,Sam Curran,Chennai Super Kings,55000000,5.5,824500000.0,82.45,25500000.0,2.55
2021,475281,Shardul Thakur,Chennai Super Kings,26000000,2.6,824500000.0,82.45,25500000.0,2.55
2021,33335,Suresh Raina,Chennai Super Kings,110000000,11.0,824500000.0,82.45,25500000.0,2.55
2021,277916,Ajinkya Rahane,Delhi Capitals,52500000,5.25,828500000.0,82.85,21500000.0,2.15
2021,31107,Amit Mishra,Delhi Capitals,40000000,4.0,828500000.0,82.85,21500000.0,2.15
2021,481979,Anrich Nortje,Delhi Capitals,8900000,0.89,828500000.0,82.85,21500000.0,2.15
2021,694211,Avesh Khan,Delhi Capitals,7000000,0.7,828500000.0,82.85,21500000.0,2.15
2021,554691,Axar Patel,Delhi Capitals,50000000,5.0,828500000.0,82.85,21500000.0,2.15
2021,247235,Chris Woakes,Delhi Capitals,15000000,1.5,828500000.0,82.85,21500000.0,2.15
2021,236779,Ishant Sharma,Delhi Capitals,11000000,1.1,828500000.0,82.85,21500000.0,2.15
2021,550215,Kagiso Rabada,Delhi Capitals,42000000,4.2,828500000.0,82.85,21500000.0,2.15
2021,930189,Lalit Yadav,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,573930,Lukman Meriwala,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,1151286,Manimaran Siddharth,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,325012,Marcus Stoinis,Delhi Capitals,48000000,4.8,828500000.0,82.85,21500000.0,2.15
2021,777515,Praveen Dubey,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,1070168,Prithvi Shaw,Delhi Capitals,12000000,1.2,828500000.0,82.85,21500000.0,2.15
2021,26421,R Ashwin,Delhi Capitals,76000000,7.6,828500000.0,82.85,21500000.0,2.15
2021,1201520,Ripal Patel,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,931581,Rishabh Pant,Delhi Capitals,150000000,15.0,828500000.0,82.85,21500000.0,2.15
2021,297628,Sam Billings,Delhi Capitals,20000000,2.0,828500000.0,82.85,21500000.0,2.15
2021,28235,Shikhar Dhawan,Delhi Capitals,52000000,5.2,828500000.0,82.85,21500000.0,2.15
2021,670025,Shimron Hetmyer,Delhi Capitals,77500000,7.75,828500000.0,82.85,21500000.0,2.15
2021,642519,Shreyas Iyer,Delhi Capitals,70000000,7.0,828500000.0,82.85,21500000.0,2.15
2021,267192,Steven Smith,Delhi Capitals,22000000,2.2,828500000.0,82.85,21500000.0,2.15
2021,550235,Tom Curran,Delhi Capitals,52500000,5.25,828500000.0,82.85,21500000.0,2.15
2021,376116,Umesh Yadav,Delhi Capitals,10000000,1.0,828500000.0,82.85,21500000.0,2.15
2021,732293,Vishnu Vinod,Delhi Capitals,2000000,0.2,828500000.0,82.85,21500000.0,2.15
2021,276298,Andre Russell,Kolkata Knight Riders,85000000,8.5,818000000.0,81.8,32000000.0,3.2
2021,230371,Ben Cutting,Kolkata Knight Riders,7500000,0.75,818000000.0,81.8,32000000.0,3.2
2021,30045,Dinesh Karthik,Kolkata Knight Riders,74000000,7.4,818000000.0,81.8,32000000.0,3.2
2021,24598,Eoin Morgan,Kolkata Knight Riders,52500000,5.25,818000000.0,81.8,32000000.0,3.2
2021,29264,Harbhajan Singh,Kolkata Knight Riders,20000000,2.0,818000000.0,81.8,32000000.0,3.2
2021,1070188,Kamlesh Nagarkoti,Kolkata Knight Riders,32000000,3.2,818000000.0,81.8,32000000.0,3.2
2021,398439,Karun Nair,Kolkata Knight Riders,5000000,0.5,818000000.0,81.8,32000000.0,3.2
2021,559235,Kuldeep Yadav,Kolkata Knight Riders,58000000,5.8,818000000.0,81.8,32000000.0,3.2
2021,493773,Lockie Ferguson,Kolkata Knight Riders,16000000,1.6,818000000.0,81.8,32000000.0,3.2
2021,604527,Nitish Rana,Kolkata Knight Riders,34000000,3.4,818000000.0,81.8,32000000.0,3.2
2021,489889,Pat Cummins,Kolkata Knight Riders,155000000,15.5,818000000.0,81.8,32000000.0,3.2
2021,530773,Pawan Negi,Kolkata Knight Riders,5000000,0.5,818000000.0,81.8,32000000.0,3.2
2021,917159,Prasidh Krishna,Kolkata Knight Riders,2000000,0.2,818000000.0,81.8,32000000.0,3.2
2021,446763,Rahul Tripathi,Kolkata Knight Riders,6000000,0.6,818000000.0,81.8,32000000.0,3.2
2021,723105,Rinku Singh,Kolkata Knight Riders,8000000,0.8,818000000.0,81.8,32000000.0,3.2
2021,592735,Sandeep Warrier,Kolkata Knight Riders,2000000,0.2,818000000.0,81.8,32000000.0,3.2
2021,56143,Shakib Al Hasan,Kolkata Knight Riders,32000000,3.2,818000000.0,81.8,32000000.0,3.2
2021,237696,Sheldon Jackson,Kolkata Knight Riders,2000000,0.2,818000000.0,81.8,32000000.0,3.2
2021,1079848,Shivam Mavi,Kolkata Knight Riders,30000000,3.0,818000000.0,81.8,32000000.0,3.2
2021,1070173,Shubman Gill,Kolkata Knight Riders,18000000,1.8,818000000.0,81.8,32000000.0,3.2
2021,230558,Sunil Narine,Kolkata Knight Riders,125000000,12.5,818000000.0,81.8,32000000.0,3.2
2021,625964,Tim Seifert,Kolkata Knight Riders,5000000,0.5,818000000.0,81.8,32000000.0,3.2
2021,1209292,Vaibhav Arora,Kolkata Knight Riders,2000000,0.2,818000000.0,81.8,32000000.0,3.2
2021,1108375,Varun Chakravathi,Kolkata Knight Riders,40000000,4.0,818000000.0,81.8,32000000.0,3.2
2021,851403,Venkatesh Iyer,Kolkata Knight Riders,2000000,0.2,818000000.0,81.8,32000000.0,3.2
2021,450860,Adam Milne,Mumbai Indians,32000000,3.2,813500000.0,81.35,36500000.0,3.65
2021,333904,Aditya Tare,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,851261,Anmolpreet Singh,Mumbai Indians,8000000,0.8,813500000.0,81.35,36500000.0,3.65
2021,1079839,Anukul Roy,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,1148776,Arjun Tendulkar,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,326637,Chris Lynn,Mumbai Indians,20000000,2.0,813500000.0,81.35,36500000.0,3.65
2021,277955,Dhawal Kulkarni,Mumbai Indians,7500000,0.75,813500000.0,81.35,36500000.0,3.65
2021,625371,Hardik Pandya,Mumbai Indians,110000000,11.0,813500000.0,81.35,36500000.0,3.65
2021,720471,Ishan Kishan,Mumbai Indians,62000000,6.2,813500000.0,81.35,36500000.0,3.65
2021,355269,James Neesham,Mumbai Indians,5000000,0.5,813500000.0,81.35,36500000.0,3.65
2021,625383,Jasprit Bumrah,Mumbai Indians,70000000,7.0,813500000.0,81.35,36500000.0,3.65
2021,447587,Jayant Yadav,Mumbai Indians,5000000,0.5,813500000.0,81.35,36500000.0,3.65
2021,230559,Kieron Pollard,Mumbai Indians,54000000,5.4,813500000.0,81.35,36500000.0,3.65
2021,471342,Krunal Pandya,Mumbai Indians,88000000,8.8,813500000.0,81.35,36500000.0,3.65
2021,696401,Marco Jansen,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,1132005,Mohsin Khan,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,261354,Nathan Coulter-Nile,Mumbai Indians,50000000,5.0,813500000.0,81.35,36500000.0,3.65
2021,32966,Piyush Chawla,Mumbai Indians,24000000,2.4,813500000.0,81.35,36500000.0,3.65
2021,379143,Quinton de Kock,Mumbai Indians,28000000,2.8,813500000.0,81.35,36500000.0,3.65
2021,1064812,Rahul Chahar,Mumbai Indians,19000000,1.9,813500000.0,81.35,36500000.0,3.65
2021,34102,Rohit Sharma,Mumbai Indians,150000000,15.0,813500000.0,81.35,36500000.0,3.65
2021,35390,Saurabh Tiwary,Mumbai Indians,5000000,0.5,813500000.0,81.35,36500000.0,3.65
2021,446507,Suryakumar Yadav,Mumbai Indians,32000000,3.2,813500000.0,81.35,36500000.0,3.65
2021,277912,Trent Boult,Mumbai Indians,32000000,3.2,813500000.0,81.35,36500000.0,3.65
2021,1206052,Yudhvir Singh Charak,Mumbai Indians,2000000,0.2,813500000.0,81.35,36500000.0,3.65
2021,1125976,Arshdeep Singh,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,51880,Chris Gayle,Punjab Kings,20000000,2.0,662000000.0,66.2,188000000.0,18.8
2021,288992,Chris Jordan,Punjab Kings,30000000,3.0,662000000.0,66.2,188000000.0,18.8
2021,1111917,Darshan Nalkande,Punjab Kings,3000000,0.3,662000000.0,66.2,188000000.0,18.8
2021,236489,Dawid Malan,Punjab Kings,15000000,1.5,662000000.0,66.2,188000000.0,18.8
2021,497121,Deepak Hooda,Punjab Kings,5000000,0.5,662000000.0,66.2,188000000.0,18.8
2021,670013,Fabian Allen,Punjab Kings,7500000,0.75,662000000.0,66.2,188000000.0,18.8
2021,1168641,Harpreet Brar,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,967603,Ishan Porel,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,237199,Jalaj Saxena,Punjab Kings,3000000,0.3,662000000.0,66.2,188000000.0,18.8
2021,774223,Jhye Richardson,Punjab Kings,140000000,14.0,662000000.0,66.2,188000000.0,18.8
2021,422108,KL Rahul,Punjab Kings,110000000,11.0,662000000.0,66.2,188000000.0,18.8
2021,398506,Mandeep Singh,Punjab Kings,14000000,1.4,662000000.0,66.2,188000000.0,18.8
2021,398438,Mayank Agarwal,Punjab Kings,10000000,1.0,662000000.0,66.2,188000000.0,18.8
2021,481896,Mohammed Shami,Punjab Kings,48000000,4.8,662000000.0,66.2,188000000.0,18.8
2021,5961,Moises Henriques,Punjab Kings,42000000,4.2,662000000.0,66.2,188000000.0,18.8
2021,528067,Murugan Ashwin,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,604302,Nicholas Pooran,Punjab Kings,42000000,4.2,662000000.0,66.2,188000000.0,18.8
2021,1161024,Prabhsimran Singh,Punjab Kings,5500000,0.55,662000000.0,66.2,188000000.0,18.8
2021,1175441,Ravi Bishnoi,Punjab Kings,20000000,2.0,662000000.0,66.2,188000000.0,18.8
2021,961713,Riley Meredith,Punjab Kings,80000000,8.0,662000000.0,66.2,188000000.0,18.8
2021,642525,Sarfaraz Khan,Punjab Kings,2500000,0.25,662000000.0,66.2,188000000.0,18.8
2021,627214,Saurabh Kumar,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,719719,Shahrukh Khan,Punjab Kings,52500000,5.25,662000000.0,66.2,188000000.0,18.8
2021,1081437,Utkarsh Singh,Punjab Kings,2000000,0.2,662000000.0,66.2,188000000.0,18.8
2021,1175458,Akash Singh,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,459508,Andrew Tye,Rajasthan Royals,10000000,1.0,713500000.0,71.35,136500000.0,13.65
2021,1123073,Anuj Rawat,Rajasthan Royals,8000000,0.8,713500000.0,71.35,136500000.0,13.65
2021,311158,Ben Stokes,Rajasthan Royals,125000000,12.5,713500000.0,71.35,136500000.0,13.65
2021,1131754,Chetan Sakariya,Rajasthan Royals,12000000,1.2,713500000.0,71.35,136500000.0,13.65
2021,439952,Chris Morris,Rajasthan Royals,162500000,16.25,713500000.0,71.35,136500000.0,13.65
2021,321777,David Miller,Rajasthan Royals,7500000,0.75,713500000.0,71.35,136500000.0,13.65
2021,390484,Jaydev Unadkat,Rajasthan Royals,30000000,3.0,713500000.0,71.35,136500000.0,13.65
2021,669855,Jofra Archer,Rajasthan Royals,72000000,7.2,713500000.0,71.35,136500000.0,13.65
2021,308967,Jos Buttler,Rajasthan Royals,44000000,4.4,713500000.0,71.35,136500000.0,13.65
2021,777537,KC Cariappa,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,1122918,Kartik Tyagi,Rajasthan Royals,13000000,1.3,713500000.0,71.35,136500000.0,13.65
2021,1206495,Kuldip Yadav,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,403902,Liam Livingstone,Rajasthan Royals,7500000,0.75,713500000.0,71.35,136500000.0,13.65
2021,853265,Mahipal Lomror,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,532856,Manan Vohra,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,1081442,Mayank Markande,Rajasthan Royals,20000000,2.0,713500000.0,71.35,136500000.0,13.65
2021,330902,Mustafizur Rahman,Rajasthan Royals,10000000,1.0,713500000.0,71.35,136500000.0,13.65
2021,423838,Rahul Tewatia,Rajasthan Royals,30000000,3.0,713500000.0,71.35,136500000.0,13.65
2021,1079434,Riyan Parag,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,425943,Sanju Samson,Rajasthan Royals,80000000,8.0,713500000.0,71.35,136500000.0,13.65
2021,714451,Shivam Dube,Rajasthan Royals,44000000,4.4,713500000.0,71.35,136500000.0,13.65
2021,344580,Shreyas Gopal,Rajasthan Royals,2000000,0.2,713500000.0,71.35,136500000.0,13.65
2021,1151278,Yashasvi Jaiswal,Rajasthan Royals,24000000,2.4,713500000.0,71.35,136500000.0,13.65
2021,44936,AB de Villiers,Royal Challengers Bangalore,110000000,11.0,846500000.0,84.65,3500000.0,0.35
2021,379504,Adam Zampa,Royal Challengers Bangalore,15000000,1.5,846500000.0,84.65,3500000.0,0.35
2021,4864,Daniel Christian,Royal Challengers Bangalore,48000000,4.8,846500000.0,84.65,3500000.0,0.35
2021,826901,Daniel Sams,Royal Challengers Bangalore,3000000,0.3,846500000.0,84.65,3500000.0,0.35
2021,1119026,Devdutt Padikkal,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,325026,Glenn Maxwell,Royal Challengers Bangalore,142500000,14.25,846500000.0,84.65,3500000.0,0.35
2021,390481,Harshal Patel,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,1124282,Joshua Philippe,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,529436,KS Bharat,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,272262,Kane Richardson,Royal Challengers Bangalore,40000000,4.0,846500000.0,84.65,3500000.0,0.35
2021,625960,Kyle Jamieson,Royal Challengers Bangalore,150000000,15.0,846500000.0,84.65,3500000.0,0.35
2021,940733,Mohammed Azharuddeen,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,940973,Mohammed Siraj,Royal Challengers Bangalore,26000000,2.6,846500000.0,84.65,3500000.0,0.35
2021,700167,Navdeep Saini,Royal Challengers Bangalore,30000000,3.0,846500000.0,84.65,3500000.0,0.35
2021,422104,Pavan Deshpande,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,823703,Rajat Patidar,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,432783,Sachin Baby,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,1083851,Suyash Prabhudessai,Royal Challengers Bangalore,2000000,0.2,846500000.0,84.65,3500000.0,0.35
2021,253802,Virat Kohli,Royal Challengers Bangalore,170000000,17.0,846500000.0,84.65,3500000.0,0.35
2021,719715,Washington Sundar,Royal Challengers Bangalore,32000000,3.2,846500000.0,84.65,3500000.0,0.35
2021,430246,Yuzvendra Chahal,Royal Challengers Bangalore,60000000,6.0,846500000.0,84.65,3500000.0,0.35
2021,1175485,Abdul Samad,Sunrisers Hyderabad,2000000,0.2,780500000.0,78.05,69500000.0,6.95
2021,1070183,Abhishek Sharma,Sunrisers Hyderabad,5500000,0.55,780500000.0,78.05,69500000.0,6.95
2021,732291,Basil Thampi,Sunrisers Hyderabad,9500000,0.95,780500000.0,78.05,69500000.0,6.95
2021,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,85000000,8.5,780500000.0,78.05,69500000.0,6.95
2021,219889,David Warner,Sunrisers Hyderabad,125000000,12.5,780500000.0,78.05,69500000.0,6.95
2021,527663,Jagadeesha Suchith,Sunrisers Hyderabad,3000000,0.3,780500000.0,78.05,69500000.0,6.95
2021,391485,Jason Holder,Sunrisers Hyderabad,7500000,0.75,780500000.0,78.05,69500000.0,6.95
2021,297433,Jonny Bairstow,Sunrisers Hyderabad,22000000,2.2,780500000.0,78.05,69500000.0,6.95
2021,277906,Kane Williamson,Sunrisers Hyderabad,30000000,3.0,780500000.0,78.05,69500000.0,6.95
2021,290716,Kedar Jadhav,Sunrisers Hyderabad,20000000,2.0,780500000.0,78.05,69500000.0,6.95
2021,942645,Khaleel Ahmed,Sunrisers Hyderabad,30000000,3.0,780500000.0,78.05,69500000.0,6.95
2021,290630,Manish Pandey,Sunrisers Hyderabad,110000000,11.0,780500000.0,78.05,69500000.0,6.95
2021,272450,Mitchell Marsh,Sunrisers Hyderabad,20000000,2.0,780500000.0,78.05,69500000.0,6.95
2021,25913,Mohammad Nabi,Sunrisers Hyderabad,10000000,1.0,780500000.0,78.05,69500000.0,6.95
2021,974109,Mujeeb Ur Rahman,Sunrisers Hyderabad,15000000,1.5,780500000.0,78.05,69500000.0,6.95
2021,1070180,Priyam Garg,Sunrisers Hyderabad,19000000,1.9,780500000.0,78.05,69500000.0,6.95
2021,793463,Rashid Khan,Sunrisers Hyderabad,90000000,9.0,780500000.0,78.05,69500000.0,6.95
2021,438362,Sandeep Sharma,Sunrisers Hyderabad,30000000,3.0,780500000.0,78.05,69500000.0,6.95
2021,31872,Shahbaz Nadeem,Sunrisers Hyderabad,32000000,3.2,780500000.0,78.05,69500000.0,6.95
2021,302579,Shreevats Goswami,Sunrisers Hyderabad,10000000,1.0,780500000.0,78.05,69500000.0,6.95
2021,326017,Siddarth Kaul,Sunrisers Hyderabad,38000000,3.8,780500000.0,78.05,69500000.0,6.95
2021,802575,T Natarajan,Sunrisers Hyderabad,4000000,0.4,780500000.0,78.05,69500000.0,6.95
2021,477021,Vijay Shankar,Sunrisers Hyderabad,32000000,3.2,780500000.0,78.05,69500000.0,6.95
2021,720465,Virat Singh,Sunrisers Hyderabad,19000000,1.9,780500000.0,78.05,69500000.0,6.95
2021,279810,Wriddhiman Saha,Sunrisers Hyderabad,12000000,1.2,780500000.0,78.05,69500000.0,6.95
2022,450860,Adam Milne,Chennai Super Kings,19000000,1.9,870500000.0,87.05,29500000.0,2.95
2022,33141,Ambati Rayudu,Chennai Super Kings,67500000,6.75,870500000.0,87.05,29500000.0,2.95
2022,1252050,Bhagath Varma,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,288992,Chris Jordan,Chennai Super Kings,36000000,3.6,870500000.0,87.05,29500000.0,2.95
2022,447261,Deepak Chahar,Chennai Super Kings,140000000,14.0,870500000.0,87.05,29500000.0,2.95
2022,379140,Devon Conway,Chennai Super Kings,10000000,1.0,870500000.0,87.05,29500000.0,2.95
2022,327830,Dwaine Pretorius,Chennai Super Kings,5000000,0.5,870500000.0,87.05,29500000.0,2.95
2022,51439,Dwayne Bravo,Chennai Super Kings,44000000,4.4,870500000.0,87.05,29500000.0,2.95
2022,1048847,Hari Nishaanth,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,1083030,KM Asif,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,28081,MS Dhoni,Chennai Super Kings,120000000,12.0,870500000.0,87.05,29500000.0,2.95
2022,1138316,Maheesh Theekshana,Chennai Super Kings,7000000,0.7,870500000.0,87.05,29500000.0,2.95
2022,502714,Mitchell Santner,Chennai Super Kings,19000000,1.9,870500000.0,87.05,29500000.0,2.95
2022,8917,Moeen Ali,Chennai Super Kings,80000000,8.0,870500000.0,87.05,29500000.0,2.95
2022,1125688,Mukesh Choudhary,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,1048813,N Jagadeesan,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,1252337,Prashant Solanki,Chennai Super Kings,12000000,1.2,870500000.0,87.05,29500000.0,2.95
2022,1175429,Rajvardhan Hangargekar,Chennai Super Kings,15000000,1.5,870500000.0,87.05,29500000.0,2.95
2022,234675,Ravindra Jadeja,Chennai Super Kings,160000000,16.0,870500000.0,87.05,29500000.0,2.95
2022,35582,Robin Uthappa,Chennai Super Kings,20000000,2.0,870500000.0,87.05,29500000.0,2.95
2022,1060380,Ruturaj Gaikwad,Chennai Super Kings,60000000,6.0,870500000.0,87.05,29500000.0,2.95
2022,714451,Shivam Dube,Chennai Super Kings,40000000,4.0,870500000.0,87.05,29500000.0,2.95
2022,1159722,Simarjeet Singh,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,1059577,Subhranshu Senapati,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,822553,Tushar Deshpande,Chennai Super Kings,2000000,0.2,870500000.0,87.05,29500000.0,2.95
2022,481979,Anrich Nortje,Delhi Capitals,65000000,6.5,899000000.0,89.9,1000000.0,0.1
2022,801019,Ashwin Hebbar,Delhi Capitals,2000000,0.2,899000000.0,89.9,1000000.0,0.1
2022,554691,Axar Patel,Delhi Capitals,90000000,9.0,899000000.0,89.9,1000000.0,0.1
2022,1131754,Chetan Sakariya,Delhi Capitals,42000000,4.2,899000000.0,89.9,1000000.0,0.1
2022,219889,David Warner,Delhi Capitals,62500000,6.25,899000000.0,89.9,1000000.0,0.1
2022,529436,KS Bharat,Delhi Capitals,20000000,2.0,899000000.0,89.9,1000000.0,0.1
2022,1070188,Kamlesh Nagarkoti,Delhi Capitals,11000000,1.1,899000000.0,89.9,1000000.0,0.1
2022,942645,Khaleel Ahmed,Delhi Capitals,52500000,5.25,899000000.0,89.9,1000000.0,0.1
2022,559235,Kuldeep Yadav,Delhi Capitals,20000000,2.0,899000000.0,89.9,1000000.0,0.1
2022,930189,Lalit Yadav,Delhi Capitals,6500000,0.65,899000000.0,89.9,1000000.0,0.1
2022,542023,Lungi Ngidi,Delhi Capitals,5000000,0.5,899000000.0,89.9,1000000.0,0.1
2022,398506,Mandeep Singh,Delhi Capitals,11000000,1.1,899000000.0,89.9,1000000.0,0.1
2022,272450,Mitchell Marsh,Delhi Capitals,65000000,6.5,899000000.0,89.9,1000000.0,0.1
2022,330902,Mustafizur Rahman,Delhi Capitals,20000000,2.0,899000000.0,89.9,1000000.0,0.1
2022,777515,Praveen Dubey,Delhi Capitals,5000000,0.5,899000000.0,89.9,1000000.0,0.1
2022,1070168,Prithvi Shaw,Delhi Capitals,75000000,7.5,899000000.0,89.9,1000000.0,0.1
2022,1201520,Ripal Patel,Delhi Capitals,2000000,0.2,899000000.0,89.9,1000000.0,0.1
2022,931581,Rishabh Pant,Delhi Capitals,160000000,16.0,899000000.0,89.9,1000000.0,0.1
2022,820351,Rovman Powell,Delhi Capitals,28000000,2.8,899000000.0,89.9,1000000.0,0.1
2022,642525,Sarfaraz Khan,Delhi Capitals,2000000,0.2,899000000.0,89.9,1000000.0,0.1
2022,475281,Shardul Thakur,Delhi Capitals,107500000,10.75,899000000.0,89.9,1000000.0,0.1
2022,625964,Tim Seifert,Delhi Capitals,5000000,0.5,899000000.0,89.9,1000000.0,0.1
2022,1292520,Vicky Ostwal,Delhi Capitals,2000000,0.2,899000000.0,89.9,1000000.0,0.1
2022,1292498,Yash Dhull,Delhi Capitals,5000000,0.5,899000000.0,89.9,1000000.0,0.1
2022,778963,Abhinav Manohar,Gujarat Titans,26000000,2.6,899500000.0,89.95,500000.0,0.05
2022,670031,Alzarri Joseph,Gujarat Titans,24000000,2.4,899500000.0,89.95,500000.0,0.05
2022,1111917,Darshan Nalkande,Gujarat Titans,2000000,0.2,899500000.0,89.95,500000.0,0.05
2022,321777,David Miller,Gujarat Titans,30000000,3.0,899500000.0,89.95,500000.0,0.05
2022,906749,Dominic Drakes,Gujarat Titans,12000000,1.2,899500000.0,89.95,500000.0,0.05
2022,537124,Gurkeerat Singh Mann,Gujarat Titans,5000000,0.5,899500000.0,89.95,500000.0,0.05
2022,625371,Hardik Pandya,Gujarat Titans,150000000,15.0,899500000.0,89.95,500000.0,0.05
2022,298438,Jason Roy,Gujarat Titans,20000000,2.0,899500000.0,89.95,500000.0,0.05
2022,447587,Jayant Yadav,Gujarat Titans,17000000,1.7,899500000.0,89.95,500000.0,0.05
2022,493773,Lockie Ferguson,Gujarat Titans,100000000,10.0,899500000.0,89.95,500000.0,0.05
2022,230193,Matthew Wade,Gujarat Titans,24000000,2.4,899500000.0,89.95,500000.0,0.05
2022,481896,Mohammed Shami,Gujarat Titans,62500000,6.25,899500000.0,89.95,500000.0,0.05
2022,1182529,Noor Ahmad,Gujarat Titans,3000000,0.3,899500000.0,89.95,500000.0,0.05
2022,279545,Pradeep Sangwan,Gujarat Titans,2000000,0.2,899500000.0,89.95,500000.0,0.05
2022,1048739,R Sai Kishore,Gujarat Titans,30000000,3.0,899500000.0,89.95,500000.0,0.05
2022,423838,Rahul Tewatia,Gujarat Titans,90000000,9.0,899500000.0,89.95,500000.0,0.05
2022,793463,Rashid Khan,Gujarat Titans,150000000,15.0,899500000.0,89.95,500000.0,0.05
2022,1151288,Sai Sudharsan,Gujarat Titans,2000000,0.2,899500000.0,89.95,500000.0,0.05
2022,1070173,Shubman Gill,Gujarat Titans,80000000,8.0,899500000.0,89.95,500000.0,0.05
2022,360911,Varun Aaron,Gujarat Titans,5000000,0.5,899500000.0,89.95,500000.0,0.05
2022,477021,Vijay Shankar,Gujarat Titans,14000000,1.4,899500000.0,89.95,500000.0,0.05
